date,close,high,low,open,volume,symbol,currency,industry,sector,country,region
1996-01-01T00:00:00.000000000,3.3139474391937256,3.319584742109781,3.2801236216973915,3.3018676580271564,104121369,RELIANCE.NS,INR,oil-gas-refining-marketing,energy,india,ASIA
1996-01-02T00:00:00.000000000,3.2881765365600586,3.3220007829575917,3.2640167600610357,3.3058942652915766,168743308,RELIANCE.NS,INR,oil-gas-refining-marketing,energy,india,ASIA
1996-01-03T00:00:00.000000000,3.3131425380706787,3.494342497290739,3.3058946687708692,3.342134230384905,209323879,RELIANCE.NS,INR,oil-gas-refining-marketing,energy,india,ASIA
1996-01-04T00:00:00.000000000,3.282538890838623,3.292202929497313,3.2382456492133023,3.2817337156199367,216900264,RELIANCE.NS,INR,oil-gas-refining-marketing,energy,india,ASIA
1996-01-05T00:00:00.000000000,3.259990692138672,3.2696547337906203,3.231804172880912,3.2696547337906203,166708467,RELIANCE.NS,INR,oil-gas-refining-marketing,energy,india,ASIA
1996-01-08T00:00:00.000000000,3.1295266151428223,3.255964123541836,3.097313356410631,3.2535483818970667,186974245,RELIANCE.NS,INR,oil-gas-refining-marketing,energy,india,ASIA
1996-01-09T00:00:00.000000000,3.0393288135528564,3.0924807138959287,2.9354409692250365,3.0369130723095132,388766555,RELIANCE.NS,INR,oil-gas-refining-marketing,energy,india,ASIA
1996-01-10T00:00:00.000000000,2.9612112045288086,3.0514084827547343,2.9475208573751033,2.9797341095657988,276606655,RELIANCE.NS,INR,oil-gas-refining-marketing,energy,india,ASIA
1996-01-11T00:00:00.000000000,3.0538253784179688,3.068321548679952,2.9273878746135056,2.931414612476835,409645726,RELIANCE.NS,INR,oil-gas-refining-marketing,energy,india,ASIA
1996-01-12T00:00:00.000000000,3.0216116905212402,3.099728974185384,3.001478219186991,3.076374156042254,374687924,RELIANCE.NS,INR,oil-gas-refining-marketing,energy,india,ASIA
1996-01-15T00:00:00.000000000,2.990203619003296,3.028054175191008,2.9732917095584632,3.0127528315964063,199981539,RELIANCE.NS,INR,oil-gas-refining-marketing,energy,india,ASIA
1996-01-16T00:00:00.000000000,2.9958417415618896,3.011948264929507,2.9700709599896404,2.979735003079234,217247573,RELIANCE.NS,INR,oil-gas-refining-marketing,energy,india,ASIA
1996-01-17T00:00:00.000000000,2.8766517639160156,2.983761401277001,2.8516868061231824,2.979734663336697,299629901,RELIANCE.NS,INR,oil-gas-refining-marketing,energy,india,ASIA
1996-01-18T00:00:00.000000000,2.796924114227295,2.8492708549981254,2.767127023325345,2.8033672401013408,377502810,RELIANCE.NS,INR,oil-gas-refining-marketing,energy,india,ASIA
1996-01-19T00:00:00.000000000,2.747798442840576,2.7928973042476963,2.729275965084983,2.758267875160267,324535340,RELIANCE.NS,INR,oil-gas-refining-marketing,energy,india,ASIA
1996-01-22T00:00:00.000000000,2.7945079803466797,2.8307479769252515,2.7542410306615777,2.756657417640512,338613971,RELIANCE.NS,INR,oil-gas-refining-marketing,energy,india,ASIA
1996-01-23T00:00:00.000000000,2.676123857498169,2.8162516991706563,2.5287477161780654,2.804171701692942,354919302,RELIANCE.NS,INR,oil-gas-refining-marketing,energy,india,ASIA
1996-01-24T00:00:00.000000000,2.584315538406372,2.6688757416901026,2.544854411368307,2.65276900557201,351185727,RELIANCE.NS,INR,oil-gas-refining-marketing,energy,india,ASIA
1996-01-25T00:00:00.000000000,2.475595235824585,2.589952284743475,2.4602938935849887,2.5786776794453385,360855771,RELIANCE.NS,INR,oil-gas-refining-marketing,energy,india,ASIA
1996-01-26T00:00:00.000000000,2.475595235824585,2.475595235824585,2.475595235824585,2.475595235824585,0,RELIANCE.NS,INR,oil-gas-refining-marketing,energy,india,ASIA
1996-01-29T00:00:00.000000000,2.670485258102417,2.69384028706896,2.449019050155655,2.4643199606775417,652902286,RELIANCE.NS,INR,oil-gas-refining-marketing,energy,india,ASIA
1996-01-30T00:00:00.000000000,2.910475969314575,3.0441613434345025,2.7139746460070353,2.7542409491554896,1061936020,RELIANCE.NS,INR,oil-gas-refining-marketing,energy,india,ASIA
1996-01-31T00:00:00.000000000,2.8468539714813232,2.9918139199984357,2.7743737821078067,2.8830939586106012,731560842,RELIANCE.NS,INR,oil-gas-refining-marketing,energy,india,ASIA
1996-02-01T00:00:00.000000000,2.9612112045288086,2.9797341095657988,2.8106141591134444,2.818667203267401,640422958,RELIANCE.NS,INR,oil-gas-refining-marketing,energy,india,ASIA
1996-02-02T00:00:00.000000000,3.282538890838623,3.317973699253819,3.0401333944975084,3.0401333944975084,818725675,RELIANCE.NS,INR,oil-gas-refining-marketing,energy,india,ASIA
1996-02-05T00:00:00.000000000,3.5555481910705566,3.6272227906298644,3.359046870108347,3.4629347269169486,1222482548,RELIANCE.NS,INR,oil-gas-refining-marketing,energy,india,ASIA
