Date,close,high,low,open,volume,symbol,country,region,industry,sector,currency
1999-06-11,0.5315616726875305,0.5503227519330555,0.5315616726875305,0.5403168837160909,4230400,INFY,india,ASIA,information-technology-services,technology,USD
1999-06-14,0.5409425497055054,0.5428182302443445,0.5328123614347263,0.5390662584569,1696000,INFY,india,ASIA,information-technology-services,technology,USD
1999-06-15,0.5190544724464417,0.5428181796376423,0.5190544724464417,0.532812311760867,2278400,INFY,india,ASIA,information-technology-services,technology,USD
1999-06-16,0.5403167605400085,0.5403167605400085,0.5253082669909148,0.5340628653139582,1427200,INFY,india,ASIA,information-technology-services,technology,USD
1999-06-17,0.555325984954834,0.5603286136504227,0.5253083806521328,0.5253083806521328,2956800,INFY,india,ASIA,information-technology-services,technology,USD
1999-06-18,0.6028532385826111,0.6028532385826111,0.5503225978307063,0.5503225978307063,3436800,INFY,india,ASIA,information-technology-services,technology,USD
1999-06-21,0.5965999364852905,0.5965999364852905,0.5878447281711587,0.5965999364852905,1779200,INFY,india,ASIA,information-technology-services,technology,USD
1999-06-22,0.555325984954834,0.6003520860540243,0.555325984954834,0.5903462179531239,4627200,INFY,india,ASIA,information-technology-services,technology,USD
1999-06-23,0.5865939855575562,0.595349192590887,0.5553257379867753,0.5572014175585952,2617600,INFY,india,ASIA,information-technology-services,technology,USD
1999-06-24,0.5803401470184326,0.5978505627524007,0.5772131998217227,0.5853433846750704,4889600,INFY,india,ASIA,information-technology-services,technology,USD
1999-06-25,0.5940981507301331,0.6053552859805087,0.5803403120047719,0.5803403120047719,4518400,INFY,india,ASIA,information-technology-services,technology,USD
1999-06-28,0.5803401470184326,0.5922223020821266,0.5703342824146665,0.5922223020821266,2630400,INFY,india,ASIA,information-technology-services,technology,USD
1999-06-29,0.5815908312797546,0.6041038750263099,0.569083652610506,0.569083652610506,2854400,INFY,india,ASIA,information-technology-services,technology,USD
1999-06-30,0.5803401470184326,0.5903460116221987,0.5778388335448685,0.5840921172287789,774400,INFY,india,ASIA,information-technology-services,technology,USD
1999-07-01,0.5803401470184326,0.5940979818325449,0.5740862526250128,0.5903460116221987,864000,INFY,india,ASIA,information-technology-services,technology,USD
1999-07-02,0.5740864872932434,0.5878449384408808,0.5740864872932434,0.5803403842430567,1164800,INFY,india,ASIA,information-technology-services,technology,USD
1999-07-06,0.5897206664085388,0.5966001978907829,0.5853436710431956,0.5890956430891219,6835200,INFY,india,ASIA,information-technology-services,technology,USD
1999-07-07,0.5953494906425476,0.5953494906425476,0.5840923540286761,0.591596908201338,1017600,INFY,india,ASIA,information-technology-services,technology,USD
