Date,close,high,low,open,volume,symbol
1980-03-17,1.0594990253448486,1.0789752372179893,1.0556039233884706,0.0,62775,JPM
1980-03-18,1.0672889947891235,1.0750794964224366,1.0594985934545194,0.0,64125,JPM
1980-03-19,1.0828700065612793,1.0867653079186812,1.075079604443914,0.0,40500,JPM
1980-03-20,1.0750788450241089,1.082869241638453,1.071183747015585,0.0,18900,JPM
1980-03-21,1.098451018333435,1.098451018333435,1.0750798075656653,0.0,97200,JPM
1980-03-24,1.0711841583251953,1.0906600570406966,1.0711841583251953,0.0,90450,JPM
1980-03-25,1.0672889947891235,1.0750794964224366,1.0633938944205306,0.0,72225,JPM
1980-03-26,1.0750788450241089,1.082869241638453,1.0594979514967717,0.0,31725,JPM
1980-03-27,1.0672889947891235,1.0711843960538439,1.0361273894507073,0.0,62100,JPM
1980-03-28,1.0556036233901978,1.0672891265358595,1.0361275173508375,0.0,84375,JPM
1980-03-31,1.0867643356323242,1.0906594329074937,1.067288147166071,0.0,55350,JPM
1980-04-01,1.0750788450241089,1.1062405317801347,1.0672883481111162,0.0,126225,JPM
1980-04-02,1.114031195640564,1.114031195640564,1.0828695014091272,0.0,58725,JPM
1980-04-03,1.1568784713745117,1.168564168220986,1.137402276530834,0.0,311175,JPM
1980-04-07,1.164669394493103,1.1841455981231264,1.1529836923748307,0.0,115425,JPM
1980-04-08,1.1451935768127441,1.1568792818458364,1.1451935768127441,0.0,218025,JPM
1980-04-09,1.1296120882034302,1.1374024873459048,1.106240890776006,0.0,181575,JPM
1980-04-10,1.1529834270477295,1.1607740270653977,1.129612128488147,0.0,191700,JPM
1980-04-11,1.1529834270477295,1.1763549262046809,1.1490883276362642,0.0,112050,JPM
1980-04-14,1.149088740348816,1.1529838411592652,1.1412983381304762,0.0,18900,JPM
1980-04-15,1.1218209266662598,1.1412971118837028,1.1218209266662598,0.0,63450,JPM
1980-04-16,1.1412973403930664,1.1412973403930664,1.129611546683993,0.0,30375,JPM
1980-04-17,1.1218209266662598,1.133506617737003,1.117925830040829,0.0,43875,JPM
1980-04-18,1.114031195640564,1.133507292147214,1.114031195640564,0.0,27675,JPM
1980-04-21,1.0867643356323242,1.110135621373747,1.0750786426122982,0.0,83700,JPM
1980-04-22,1.1218209266662598,1.1218209266662598,1.0750784632791253,0.0,122850,JPM
