Date,close,high,low,open,volume,symbol
1972-06-01,0.9020084142684937,0.9072325075060034,0.8967845335955574,0.0,456000,LLY
1972-06-02,0.9124559760093689,0.9124559760093689,0.9037494412991517,0.9037494412991517,640000,LLY
1972-06-05,0.900267481803894,0.9107154590826744,0.8967848227109673,0.9107154590826744,464000,LLY
1972-06-06,0.8915603160858154,0.9002670660798628,0.8915603160858154,0.9002670660798628,796800,LLY
1972-06-07,0.9020084142684937,0.9037498495358547,0.8898192176552602,0.8915604403580478,584000,LLY
1972-06-08,0.8915603160858154,0.9054909460246563,0.8898190936257322,0.9020082885399461,726400,LLY
1972-06-09,0.9020084142684937,0.9037498495358547,0.8933018756254089,0.8933018756254089,296000,LLY
1972-06-12,0.900267481803894,0.90897402325389,0.8950433868821829,0.9020087050680364,473600,LLY
1972-06-13,0.9089738726615906,0.9124565311775354,0.9020085556297011,0.9020085556297011,478400,LLY
1972-06-14,0.9281287789344788,0.9316114381189146,0.9124567063221937,0.9124567063221937,795200,LLY
1972-06-15,0.9333521723747253,0.9438001444535469,0.9333521723747253,0.9333521723747253,836800,LLY
1972-06-16,0.9229040741920471,0.9350934795674032,0.9194214173083036,0.9333520448432778,267200,LLY
1972-06-19,0.9159392714500427,0.9281286836261774,0.9054912949696239,0.9229045891036551,1001600,LLY
1972-06-20,0.9281287789344788,0.9281287789344788,0.9194220246910654,0.9194220246910654,345600,LLY
1972-06-21,0.9194211363792419,0.9316105380301272,0.9176799147516538,0.9281278822105088,556800,LLY
1972-06-22,0.9263879656791687,0.9281294027241187,0.9159399811038398,0.9194226426289495,321600,LLY
1972-06-23,0.9298692345619202,0.9316106689987665,0.9263865782526995,0.9263865782526995,212800,LLY
1972-06-26,0.9403175115585327,0.9403175115585327,0.9211630018646112,0.9298695392078824,278400,LLY
1972-06-27,0.9350937008857727,0.945541674009834,0.9298696080414633,0.9403175811655247,268800,LLY
1972-06-28,0.9194211363792419,0.9316105380301272,0.9159384805596236,0.9316105380301272,433600,LLY
1972-06-29,0.9141978025436401,0.9246457762151985,0.9141978025436401,0.919421683097135,313600,LLY
1972-06-30,0.9263879656791687,0.9298706272042784,0.9159399811038398,0.9159399811038398,404800,LLY
1972-07-03,0.9368353486061096,0.9385767845326858,0.9246461473786917,0.926387370740614,240000,LLY
1972-07-05,0.9472827911376953,0.9542481057784136,0.9438001338173361,0.9438001338173361,734400,LLY
1972-07-06,0.9646962285041809,0.9699203215834185,0.9594723479895103,0.9594723479895103,809600,LLY
1972-07-07,0.9873340725898743,0.9873340725898743,0.9664381156309845,0.9664381156309845,595200,LLY
1972-07-10,0.9768850803375244,0.9890742696317492,0.9751436461158091,0.9873330479744795,316800,LLY
1972-07-11,0.9803682565689087,0.9873335720238758,0.976885598841425,0.976885598841425,232000,LLY
1972-07-12,0.9890750050544739,0.9977817575080299,0.9821096881174705,0.9821096881174705,1132800,LLY
1972-07-13,0.9890750050544739,0.9995229804599789,0.9786270296489689,0.9890750050544739,790400,LLY
1972-07-14,1.0064884424209595,1.0099711013912742,0.9908165833368604,0.9908165833368604,950400,LLY
1972-07-17,0.9890750050544739,1.0064882973969822,0.9890750050544739,1.0064882973969822,187200,LLY
1972-07-18,0.9821093678474426,0.983850802796106,0.9786267105146503,0.983850802796106,385600,LLY
1972-07-19,0.9925570487976074,1.0064876740438897,0.9821090798628959,0.9821090798628959,636800,LLY
1972-07-20,1.0030057430267334,1.0030057430267334,0.9925577665368716,0.9925577665368716,326400,LLY
1972-07-21,1.0186772346496582,1.0186772346496582,1.006487829395488,1.006487829395488,340800,LLY
1972-07-24,1.0360907316207886,1.048279926813085,1.0169360087356174,1.0186774437999733,811200,LLY
1972-07-25,1.0273842811584473,1.046539009631842,1.0273842811584473,1.036091033891248,312000,LLY
