date,close,high,low,open,volume,symbol,currency,industry,sector,country,region
1992-01-27T00:00:00.000000000,2.179049253463745,2.2072713694582564,2.179049253463745,2.2072713694582564,50800,CDI.PA,EUR,luxury-goods,consumer-cyclical,france,EU
1992-01-28T00:00:00.000000000,2.176079511642456,2.1820210201558594,2.1656819071581843,2.1820210201558594,74800,CDI.PA,EUR,luxury-goods,consumer-cyclical,france,EU
1992-01-29T00:00:00.000000000,2.122605323791504,2.1627106009507204,2.122605323791504,2.156769094148247,94000,CDI.PA,EUR,luxury-goods,consumer-cyclical,france,EU
1992-01-30T00:00:00.000000000,2.104780435562134,2.1226049528546214,2.078043588795067,2.1003243416531796,114400,CDI.PA,EUR,luxury-goods,consumer-cyclical,france,EU
1992-01-31T00:00:00.000000000,2.1003239154815674,2.1508266334012296,2.1003239154815674,2.1003239154815674,390000,CDI.PA,EUR,luxury-goods,consumer-cyclical,france,EU
1992-02-03T00:00:00.000000000,2.184990644454956,2.2013297484732943,2.149341612965859,2.150826883035411,16,CDI.PA,EUR,luxury-goods,consumer-cyclical,france,EU
1992-02-04T00:00:00.000000000,2.1597397327423096,2.179049664871313,2.1567690502299133,2.179049664871313,71200,CDI.PA,EUR,luxury-goods,consumer-cyclical,france,EU
1992-02-05T00:00:00.000000000,2.168652057647705,2.1790496588976285,2.168652057647705,2.168652057647705,115600,CDI.PA,EUR,luxury-goods,consumer-cyclical,france,EU
1992-02-06T00:00:00.000000000,2.1775643825531006,2.1849913017617197,2.156769178757009,2.156769178757009,560400,CDI.PA,EUR,luxury-goods,consumer-cyclical,france,EU
1992-02-07T00:00:00.000000000,2.1775643825531006,2.1775643825531006,2.150827530064752,2.1537983544108803,74400,CDI.PA,EUR,luxury-goods,consumer-cyclical,france,EU
1992-02-10T00:00:00.000000000,2.134488582611084,2.1775645472918486,2.1300324874114773,2.1775645472918486,144800,CDI.PA,EUR,luxury-goods,consumer-cyclical,france,EU
1992-02-11T00:00:00.000000000,2.122605323791504,2.1508274456890777,2.122605323791504,2.1508274456890777,90560,CDI.PA,EUR,luxury-goods,consumer-cyclical,france,EU
1992-02-12T00:00:00.000000000,2.1003239154815674,2.1404290358378644,2.1003239154815674,2.1404290358378644,62000,CDI.PA,EUR,luxury-goods,consumer-cyclical,france,EU
1992-02-13T00:00:00.000000000,2.106265068054199,2.112206571619878,2.088440557357162,2.1032942454430503,144400,CDI.PA,EUR,luxury-goods,consumer-cyclical,france,EU
1992-02-14T00:00:00.000000000,2.1181492805480957,2.1344883892375575,2.0943832527609882,2.0943832527609882,49200,CDI.PA,EUR,luxury-goods,consumer-cyclical,france,EU
1992-02-17T00:00:00.000000000,2.134488582611084,2.134488582611084,2.1122079649563377,2.1122079649563377,94800,CDI.PA,EUR,luxury-goods,consumer-cyclical,france,EU
1992-02-18T00:00:00.000000000,2.122605323791504,2.122605323791504,2.0943832018939297,2.1092368980717646,211200,CDI.PA,EUR,luxury-goods,consumer-cyclical,france,EU
1992-02-19T00:00:00.000000000,2.1181492805480957,2.1226053753440035,2.106266266654542,2.112207773601319,277600,CDI.PA,EUR,luxury-goods,consumer-cyclical,france,EU
1992-02-20T00:00:00.000000000,2.133002519607544,2.134487931439827,2.1062658149097957,2.122604920094901,1187200,CDI.PA,EUR,luxury-goods,consumer-cyclical,france,EU
1992-02-21T00:00:00.000000000,2.162710428237915,2.177564123229543,2.1344881669374587,2.1344881669374587,1132400,CDI.PA,EUR,luxury-goods,consumer-cyclical,france,EU
1992-02-24T00:00:00.000000000,2.1820201873779297,2.2013301180909517,2.165681080616149,2.1716225868619494,1068400,CDI.PA,EUR,luxury-goods,consumer-cyclical,france,EU
1992-02-25T00:00:00.000000000,2.201329469680786,2.2280663107397887,2.1790488632360443,2.207270974176493,655200,CDI.PA,EUR,luxury-goods,consumer-cyclical,france,EU
1992-02-26T00:00:00.000000000,2.1968743801116943,2.2132134895233655,2.1790498584834976,2.1790498584834976,502800,CDI.PA,EUR,luxury-goods,consumer-cyclical,france,EU
1992-02-27T00:00:00.000000000,2.2132129669189453,2.2325228962040287,2.20727146111251,2.2132129669189453,457200,CDI.PA,EUR,luxury-goods,consumer-cyclical,france,EU
1992-02-28T00:00:00.000000000,2.2072713375091553,2.2176690783306663,2.1998445619095017,2.2072713375091553,280800,CDI.PA,EUR,luxury-goods,consumer-cyclical,france,EU
1992-03-02T00:00:00.000000000,2.174593925476074,2.207272146733616,2.1716231008217255,2.1790500208008816,64000,CDI.PA,EUR,luxury-goods,consumer-cyclical,france,EU
1992-03-03T00:00:00.000000000,2.1939032077789307,2.201329983890909,2.1894469721237346,2.201329983890909,128000,CDI.PA,EUR,luxury-goods,consumer-cyclical,france,EU
1992-03-04T00:00:00.000000000,2.2072713375091553,2.2072713375091553,2.196873738344309,2.196873738344309,264000,CDI.PA,EUR,luxury-goods,consumer-cyclical,france,EU
1992-03-05T00:00:00.000000000,2.2072713375091553,2.2072713375091553,2.180534633705741,2.1909322328705874,216000,CDI.PA,EUR,luxury-goods,consumer-cyclical,france,EU
1992-03-06T00:00:00.000000000,2.2072713375091553,2.213212842982877,2.184990727396866,2.184990727396866,364800,CDI.PA,EUR,luxury-goods,consumer-cyclical,france,EU
1992-03-09T00:00:00.000000000,2.2533185482025146,2.2533185482025146,2.1849911511743363,2.1849911511743363,409200,CDI.PA,EUR,luxury-goods,consumer-cyclical,france,EU
1992-03-10T00:00:00.000000000,2.297879457473755,2.297879457473755,2.236978991366872,2.2577741895555654,929200,CDI.PA,EUR,luxury-goods,consumer-cyclical,france,EU
1992-03-11T00:00:00.000000000,2.2711429595947266,2.2874820666217803,2.236979333540882,2.2874820666217803,506800,CDI.PA,EUR,luxury-goods,consumer-cyclical,france,EU
1992-03-12T00:00:00.000000000,2.201329469680786,2.23697863831167,2.1790488632360443,2.2132124786722,223200,CDI.PA,EUR,luxury-goods,consumer-cyclical,france,EU
1992-03-13T00:00:00.000000000,2.2161834239959717,2.2369787617063652,2.195388086285578,2.1998443211456506,88000,CDI.PA,EUR,luxury-goods,consumer-cyclical,france,EU
1992-03-16T00:00:00.000000000,2.2072713375091553,2.2072713375091553,2.1790492219231448,2.1909322328705874,196816,CDI.PA,EUR,luxury-goods,consumer-cyclical,france,EU
1992-03-17T00:00:00.000000000,2.2072713375091553,2.2072713375091553,2.1909322328705874,2.2072713375091553,92800,CDI.PA,EUR,luxury-goods,consumer-cyclical,france,EU
1992-03-18T00:00:00.000000000,2.161224842071533,2.1968738771665537,2.161224842071533,2.1716224418934127,222800,CDI.PA,EUR,luxury-goods,consumer-cyclical,france,EU
1992-03-19T00:00:00.000000000,2.168652057647705,2.190932672228025,2.16568123348676,2.190932672228025,38000,CDI.PA,EUR,luxury-goods,consumer-cyclical,france,EU
