date,close,high,low,open,volume,symbol,currency,industry,sector,country,region
2000-01-03T00:00:00.000000000,36.86237716674805,37.589100152064056,36.336129191055,37.338504239169794,16395,RMS.PA,EUR,luxury-goods,consumer-cyclical,france,EU
2000-01-04T00:00:00.000000000,34.60703659057617,36.66190791267091,34.231145530044465,36.66190791267091,33063,RMS.PA,EUR,luxury-goods,consumer-cyclical,france,EU
2000-01-05T00:00:00.000000000,32.07603073120117,33.83019067825023,31.44954667458125,33.83019067825023,55344,RMS.PA,EUR,luxury-goods,consumer-cyclical,france,EU
2000-01-06T00:00:00.000000000,31.32424545288086,32.07602738963513,31.32424545288086,32.07602738963513,97941,RMS.PA,EUR,luxury-goods,consumer-cyclical,france,EU
2000-01-07T00:00:00.000000000,33.32900619506836,33.32900619506836,31.57484887990303,32.07603504548102,131712,RMS.PA,EUR,luxury-goods,consumer-cyclical,france,EU
2000-01-10T00:00:00.000000000,34.45668029785156,35.08316445561645,33.83019614008667,33.83019614008667,61107,RMS.PA,EUR,luxury-goods,consumer-cyclical,france,EU
2000-01-11T00:00:00.000000000,33.27888488769531,34.456675989439695,32.82781394153598,34.33137802642529,48825,RMS.PA,EUR,luxury-goods,consumer-cyclical,france,EU
2000-01-12T00:00:00.000000000,33.805110931396484,34.05570382682093,31.97577505168662,33.078388380064645,96495,RMS.PA,EUR,luxury-goods,consumer-cyclical,france,EU
2000-01-13T00:00:00.000000000,35.308692932128906,35.308692932128906,32.95310813059279,33.30394009259736,62985,RMS.PA,EUR,luxury-goods,consumer-cyclical,france,EU
2000-01-14T00:00:00.000000000,38.81700897216797,38.81700897216797,34.95786291144799,35.183396937312544,125832,RMS.PA,EUR,luxury-goods,consumer-cyclical,france,EU
2000-01-17T00:00:00.000000000,37.58908462524414,39.59383389337745,37.41366870580503,38.842052200872565,108501,RMS.PA,EUR,luxury-goods,consumer-cyclical,france,EU
2000-01-18T00:00:00.000000000,35.58434295654297,37.589095682200465,34.456670086076954,37.589095682200465,24591,RMS.PA,EUR,luxury-goods,consumer-cyclical,france,EU
2000-01-19T00:00:00.000000000,35.13328552246094,36.2860177543776,34.63209647334972,34.85763054171232,21252,RMS.PA,EUR,luxury-goods,consumer-cyclical,france,EU
2000-01-20T00:00:00.000000000,35.834930419921875,36.58671221709254,35.333744467021404,35.88505130946789,37446,RMS.PA,EUR,luxury-goods,consumer-cyclical,france,EU
