date,close,high,low,open,volume,symbol,currency,industry,sector,country,region
2001-07-19T00:00:00.000000000,10.754755020141602,10.83982880821954,10.63423365133793,10.705128812789395,34994300,ACN,USD,information-technology-services,technology,ireland,EU
2001-07-20T00:00:00.000000000,10.641319274902344,10.669677193528017,10.492440033091027,10.669677193528017,9238500,ACN,USD,information-technology-services,technology,ireland,EU
2001-07-23T00:00:00.000000000,10.634231567382812,10.641321217359897,10.315204755582574,10.634231567382812,7501000,ACN,USD,information-technology-services,technology,ireland,EU
2001-07-24T00:00:00.000000000,10.534980773925781,10.612965588323343,10.421549054190834,10.598786285303285,3537300,ACN,USD,information-technology-services,technology,ireland,EU
2001-07-25T00:00:00.000000000,10.598787307739258,10.598787307739258,10.386102474665917,10.421550059529215,4208100,ACN,USD,information-technology-services,technology,ireland,EU
2001-07-26T00:00:00.000000000,10.279756546020508,10.627141260137783,10.279756546020508,10.59878333808956,6335300,ACN,USD,information-technology-services,technology,ireland,EU
2001-07-27T00:00:00.000000000,10.286846160888672,10.343562004793965,10.279756511373963,10.286846160888672,3524000,ACN,USD,information-technology-services,technology,ireland,EU
2001-07-30T00:00:00.000000000,10.421547889709473,10.478263743239639,10.279758255884056,10.279758255884056,3654300,ACN,USD,information-technology-services,technology,ireland,EU
2001-07-31T00:00:00.000000000,10.605875968933105,10.641323550484225,10.350654598756538,10.428638737283894,1429000,ACN,USD,information-technology-services,technology,ireland,EU
2001-08-01T00:00:00.000000000,10.988709449768066,10.988709449768066,10.563339781269947,10.634234951388452,2087900,ACN,USD,information-technology-services,technology,ireland,EU
2001-08-02T00:00:00.000000000,10.917813301086426,10.988708464850598,10.705129162006687,10.917813301086426,1717400,ACN,USD,information-technology-services,technology,ireland,EU
2001-08-03T00:00:00.000000000,10.740572929382324,10.917810110897586,10.620051591863453,10.917810110897586,983600,ACN,USD,information-technology-services,technology,ireland,EU
2001-08-06T00:00:00.000000000,10.705127716064453,10.790201495426706,10.648411863156284,10.740574617052335,777400,ACN,USD,information-technology-services,technology,ireland,EU
2001-08-07T00:00:00.000000000,10.988709449768066,11.024157034827317,10.705130121506954,10.705130121506954,788900,ACN,USD,information-technology-services,technology,ireland,EU
2001-08-08T00:00:00.000000000,10.634231567382812,11.059601100520618,10.634231567382812,10.91781080540386,2190300,ACN,USD,information-technology-services,technology,ireland,EU
2001-08-09T00:00:00.000000000,10.988709449768066,10.988709449768066,10.634234951388452,10.669682536447702,928000,ACN,USD,information-technology-services,technology,ireland,EU
2001-08-10T00:00:00.000000000,10.768935203552246,10.917814523237599,10.71930898902595,10.917814523237599,703300,ACN,USD,information-technology-services,technology,ireland,EU
2001-08-13T00:00:00.000000000,10.641319274902344,10.875272272590681,10.563334491602156,10.740571652039147,1770400,ACN,USD,information-technology-services,technology,ireland,EU
2001-08-14T00:00:00.000000000,10.421547889709473,10.676769906701525,10.386100312226542,10.669680255983678,1000800,ACN,USD,information-technology-services,technology,ireland,EU
2001-08-15T00:00:00.000000000,10.485355377197266,10.563339521524885,10.421549860880836,10.456997445068456,530900,ACN,USD,information-technology-services,technology,ireland,EU
2001-08-16T00:00:00.000000000,9.960731506347656,10.478263843803976,9.960731506347656,10.478263843803976,1522700,ACN,USD,information-technology-services,technology,ireland,EU
2001-08-17T00:00:00.000000000,10.293937683105469,10.492443172886668,9.854388798716199,9.967821183268912,2342400,ACN,USD,information-technology-services,technology,ireland,EU
2001-08-20T00:00:00.000000000,10.882366180419922,10.882366180419922,10.272669677185421,10.350654491007345,1434900,ACN,USD,information-technology-services,technology,ireland,EU
2001-08-21T00:00:00.000000000,10.960350036621094,11.05960312616044,10.641323166388963,10.811470740365252,1038200,ACN,USD,information-technology-services,technology,ireland,EU
