Date,close,high,low,open,volume,symbol,year,month,weekday,date,growth_adj_1d,growth_adj_3d,growth_adj_7d,growth_adj_30d,growth_adj_90d,growth_adj_365d,SMA10,SMA20,is_growing_moving_average,high_minus_low_relative,30d_volatility,is_positive_growth_7d
1980-12-12,0.0988344475626945,0.0992641387047857,0.0988344475626945,0.0988344475626945,469033600.0,AAPL,1980,12,4,1980-12-12,,,,,,,,,0,0.004347584801530257,,0
1980-12-15,0.0936781987547874,0.0941078899186017,0.0936781987547874,0.0941078899186017,175884800.0,AAPL,1980,12,0,1980-12-15,0.9478294366482265,,,,,,,,0,0.004586885417588499,,0
1980-12-16,0.0868024155497551,0.0872321009679231,0.0868024155497551,0.0872321009679231,105728000.0,AAPL,1980,12,1,1980-12-16,0.9266020984986016,0.878260745016994,,,,,,,0,0.004950155078595755,,0
1980-12-17,0.0889508575201034,0.0893805486920434,0.0889508575201034,0.0889508575201034,86441600.0,AAPL,1980,12,2,1980-12-17,1.0247509468111151,0.9495363777536082,,,,,,,0,0.004830658005100031,,0
1980-12-18,0.0915297716856002,0.0919594571662549,0.0915297716856002,0.0915297716856002,73449600.0,AAPL,1980,12,3,1980-12-18,1.0289925722741229,1.0544611126995123,,,,,,,0,0.004694488719262209,,0
1980-12-19,0.0971157327294349,0.0975454240408106,0.0971157327294349,0.0971157327294349,48630400.0,AAPL,1980,12,4,1980-12-19,1.0610288973845818,1.0917908543769372,0.9826101640101813,,,,,,0,0.004424528336441861,,0
1980-12-22,0.101842314004898,0.1022727741171429,0.101842314004898,0.101842314004898,37363200.0,AAPL,1980,12,0,1980-12-22,1.0486695733288796,1.1126687211099011,1.0871506429311375,,,,,,0,0.004226731456869675,,1
1980-12-23,0.1061399206519126,0.1065696117971245,0.1061399206519126,0.1061399206519126,46950400.0,AAPL,1980,12,1,1980-12-23,1.0421986351057175,1.0929219980002536,1.2227761172276739,,,,,,0,0.0040483462072773944,,1
1980-12-24,0.1117259338498115,0.112155625236295,0.1117259338498115,0.1117259338498115,48003200.0,AAPL,1980,12,2,1980-12-24,1.0526287674193606,1.0970482646774715,1.2560411103913283,,,,,,0,0.003845941328726095,,1
1980-12-26,0.1220391765236854,0.122468867732166,0.1220391765236854,0.1220391765236854,55574400.0,AAPL,1980,12,4,1980-12-26,1.092308404311371,1.149795249272087,1.3333276624231443,,,,0.0998658768832683,,0,0.003520928448719982,,1
1980-12-29,0.1237579435110092,0.1241876347668068,0.1237579435110092,0.1237579435110092,93161600.0,AAPL,1980,12,0,1980-12-29,1.0140837314400448,1.1076921825273962,1.2743346524069348,,,,0.10235822647809978,,0,0.0034720297025570483,,1
1980-12-30,0.1207501143217086,0.1211797940553574,0.1207501143217086,0.1211797940553574,68880000.0,AAPL,1980,12,1,1980-12-30,0.9756958696632427,0.9894373082587408,1.1856576070718625,,,,0.1050654180347919,,0,0.0035584209262447242,,1
1980-12-31,0.1173126623034477,0.1177423537120964,0.1173126623034477,0.1177423537120964,35750400.0,AAPL,1980,12,2,1980-12-31,0.9715325154135865,0.9479202625325771,1.105264273639098,,,,0.10811644271016115,,0,0.003662787973707761,,1
1981-01-02,0.1186017096042633,0.1194610923096072,0.1186017096042633,0.1186017096042633,21660800.0,AAPL,1981,1,4,1981-01-02,1.0109881344051446,0.9822078452719192,1.0615414480553336,,,,0.11108152791857713,,0,0.007245955460603313,,1
1981-01-05,0.1160235553979873,0.1164532351684611,0.1160235553979873,0.1164532351684611,35728000.0,AAPL,1981,1,0,1981-01-05,0.9782620822677978,0.9890113575112129,0.9507074588910341,,,,0.11353090628981585,,0,0.0037033839292365967,,0
1981-01-06,0.1108665615320205,0.1112962529590257,0.1108665615320205,0.1112962529590257,45158400.0,AAPL,1981,1,1,1981-01-06,0.9555521820696053,0.93478046734695,0.8958339027519319,,,,0.11490598917007441,,0,0.0038757531672983414,,0
1981-01-07,0.1061399206519126,0.1065696117971245,0.1061399206519126,0.1065696117971245,55686400.0,AAPL,1981,1,2,1981-01-07,0.9573663978138012,0.9148135504710956,0.8790047218434033,,,,0.11533574983477586,,0,0.0040483462072773944,,0
1981-01-08,0.1039915159344673,0.1044211957209686,0.1039915159344673,0.1044211957209686,39827200.0,AAPL,1981,1,3,1981-01-08,0.979758749542587,0.9379881047761408,0.8864474975896195,,,,0.11512090936303135,,0,0.004131873476794681,,0
1981-01-09,0.1095774099230766,0.110007101001856,0.1095774099230766,0.1095774099230766,21504000.0,AAPL,1981,1,4,1981-01-09,1.0537149010514413,1.032386393828551,0.9239108802790621,,,,0.11490605697035786,,0,0.003921347283906774,,0
1981-01-12,0.1087181121110916,0.1095774833700183,0.1087181121110916,0.1095774833700183,23699200.0,AAPL,1981,1,0,1981-01-12,0.9921580751672426,1.0454517480022396,0.9370348265760658,,,,0.11357395052909847,0.10671991370618339,1,0.007904582247055252,,0
1981-01-13,0.104850910604,0.1052806019619578,0.104850910604,0.1052806019619578,23049600.0,AAPL,1981,1,1,1981-01-13,0.9644290962011925,0.9568661157222587,0.9457397176850022,,,,0.11168324723839755,0.10702073685824867,1,0.004098117560282015,,0
1981-01-14,0.1052805855870246,0.1057102768781498,0.1052805855870246,0.1052805855870246,14291200.0,AAPL,1981,1,2,1981-01-14,1.0040979613867866,0.9683812893977185,0.9919037525220487,,,,0.11013629436492915,0.10760085619986051,1,0.004081391537948921,,0
1981-01-15,0.1074290573596954,0.1082884286816122,0.1074290573596954,0.1074290573596954,14067200.0,AAPL,1981,1,3,1981-01-15,1.0204071031775832,1.0245886920852079,1.0330559795608167,1.086959658387821,,,0.10914793387055392,0.10863218829035752,1,0.007999430908524478,,1
1981-01-16,0.1065696030855178,0.1069992941956043,0.1065696030855178,0.1069992941956043,13395200.0,AAPL,1981,1,4,1981-01-16,0.991999796932966,1.0122436391411187,0.9725508493067113,1.1376137084411178,,,0.10794472321867936,0.10951312556862824,0,0.0040320231815229295,,0
1981-01-19,0.1130149811506271,0.1134446724786195,0.1130149811506271,0.1130149811506271,41574400.0,AAPL,1981,1,0,1981-01-19,1.0604804548247884,1.0519963958375695,1.0395230284641517,1.3019796791927636,,,0.10764386579394336,0.1105873860418796,0,0.0038020740579491103,,1
1981-01-20,0.1095774099230766,0.110007101001856,0.1095774099230766,0.110007101001856,30083200.0,AAPL,1981,1,1,1981-01-20,0.9695830482600455,1.0282238720092178,1.0450782858427201,1.2318870551451568,,,0.10751495063304897,0.11121046990156169,0,0.003921347283906774,,1
1981-01-21,0.1117259338498115,0.1125853051481239,0.1117259338498115,0.1117259338498115,15904000.0,AAPL,1981,1,2,1981-01-21,1.0196073618480594,0.9885940139290247,1.0612206726135578,1.2206512896545183,,,0.10807355195283885,0.11170465089380736,0,0.0076917799538611786,,1
1981-01-22,0.1130149811506271,0.1138743638066119,0.1130149811506271,0.1130149811506271,35548800.0,AAPL,1981,1,3,1981-01-22,1.0115375835886806,1.0313711670130155,1.0519963958375695,1.1637144464068208,,,0.10897589847445484,0.11204840391874309,0,0.007604148115898097,,1
1981-01-23,0.1125852465629577,0.1134446288887341,0.1125852465629577,0.1130149377258459,11222400.0,AAPL,1981,1,4,1981-01-23,0.9961975431637984,1.0076912555888888,1.0564480236696818,1.1054859432744528,,,0.10927668213844295,0.1120913695544004,0,0.007633169993511049,,1
