Date,close,high,low,open,volume,symbol,year,month,weekday,date,growth_adj_1d,growth_adj_3d,growth_adj_7d,growth_adj_30d,growth_adj_90d,growth_adj_365d,SMA10,SMA20,is_growing_moving_average,high_minus_low_relative,30d_volatility,is_positive_growth_7d
1997-05-15,0.0979169979691505,0.125,0.0963540002703666,0.1218750029802322,1443120000.0,AMZN,1997,5,3,1997-05-15,,,,,,,,,0,0.2925539009953976,,0
1997-05-16,0.0864579975605011,0.0989580005407333,0.0854170024394989,0.0984380021691322,294000000.0,AMZN,1997,5,4,1997-05-16,0.8829723066851003,,,,,,,,0,0.15661938147201188,,0
1997-05-19,0.0854170024394989,0.0885419994592666,0.0812499970197677,0.0880210027098655,122136000.0,AMZN,1997,5,0,1997-05-19,0.9879595277432405,0.8723409031229714,,,,,,,0,0.08536944907032804,,0
1997-05-20,0.0817710012197494,0.0874999985098838,0.0817710012197494,0.0864579975605011,109344000.0,AMZN,1997,5,1,1997-05-20,0.9573152754648353,0.9457887474496288,,,,,,,0,0.0700614790656462,,0
1997-05-21,0.0713540017604827,0.0822919979691505,0.0687500014901161,0.0817710012197494,377064000.0,AMZN,1997,5,2,1997-05-21,0.872607656701276,0.8353606392477064,,,,,,,0,0.18978608269920788,,0
1997-05-22,0.0697920024394989,0.0723960027098655,0.0656249970197677,0.0718749985098838,235536000.0,AMZN,1997,5,3,1997-05-22,0.9781091560046339,0.8535055386192665,0.7127669749586012,,,,,,0,0.09701692820703096,,0
1997-05-23,0.0750000029802322,0.0760419964790344,0.0666669979691505,0.0703129991889,318744000.0,AMZN,1997,5,4,1997-05-23,1.0746217382893977,1.0510973614624755,0.8674732829400671,,,,,,0,0.12499997516473259,,0
1997-05-27,0.0791670009493827,0.0822919979691505,0.0729169994592666,0.0755209997296333,173952000.0,AMZN,1997,5,1,1997-05-27,1.0555599707142518,1.1343276905976551,0.9268295384804319,,,,,,0,0.11842053377616307,,0
1997-05-28,0.0765630006790161,0.0817710012197494,0.0765630006790161,0.0812499970197677,91488000.0,AMZN,1997,5,2,1997-05-28,0.9671075038950695,1.0208399684890128,0.9363099330686017,,,,,,0,0.06802241937417523,,0
1997-05-29,0.0752599984407424,0.0770829990506172,0.0739580020308494,0.0770829990506172,69456000.0,AMZN,1997,5,3,1997-05-29,0.9829813065486235,0.9506485977517535,1.0547411018848127,,,,0.07986990064382549,,0,0.041522682494184976,,1
1997-05-30,0.0750000029802322,0.0755209997296333,0.0739580020308494,0.0750000029802322,51888000.0,AMZN,1997,5,4,1997-05-30,0.9965453698392658,0.9795854696795827,1.0746217382893977,,,,0.07757820114493366,,0,0.02083996848901276,,1
1997-06-02,0.0755209997296333,0.0765630006790161,0.0750000029802322,0.0755209997296333,11832000.0,AMZN,1997,6,0,1997-06-02,1.006946623049314,1.0034679948750784,1.006946623049314,,,,0.07648450136184688,,0,0.020696199790514763,,1
1997-06-03,0.0739580020308494,0.0765630006790161,0.0739580020308494,0.0765630006790161,23664000.0,AMZN,1997,6,1,1997-06-03,0.9793038002094853,0.9861066545603013,0.9342023967553881,,,,0.07533860132098193,,0,0.03522267471584886,,0
1997-06-04,0.0708329975605011,0.0744789987802505,0.0697920024394989,0.0739580020308494,61608000.0,AMZN,1997,6,2,1997-06-04,0.9577462291498248,0.9379245218427279,0.9251596323590091,,,,0.0742448009550571,,0,0.066169673770311,,0
1997-06-05,0.0770829990506172,0.0770829990506172,0.0687500014901161,0.0708329975605011,113448000.0,AMZN,1997,6,3,1997-06-05,1.0882357334203985,1.0422536701094804,1.0242227032639415,,,,0.07481770068407055,,0,0.10810422094538856,,1
1997-06-06,0.0828130021691322,0.0854170024394989,0.0755209997296333,0.0757810026407241,156144000.0,AMZN,1997,6,4,1997-06-06,1.0743354979578874,1.1691302785597706,1.104173318379191,,,,0.07611980065703389,,0,0.11949817601896147,,1
1997-06-09,0.0843750014901161,0.0854170024394989,0.0828130021691322,0.0828130021691322,47040000.0,AMZN,1997,6,0,1997-06-09,1.0188617642166113,1.094599360809905,1.1172389374105256,,,,0.07705730050802227,,0,0.030862224881521755,,1
1997-06-10,0.0791670009493827,0.0854170024394989,0.0765630006790161,0.0854170024394989,109176000.0,AMZN,1997,6,1,1997-06-10,0.9382755502369563,0.9559730824357371,1.0704318501784367,,,,0.07705730050802227,,0,0.11183954999310658,,1
1997-06-11,0.0770829990506172,0.0802080035209655,0.0765630006790161,0.0796879976987838,23760000.0,AMZN,1997,6,2,1997-06-11,0.9736758766433763,0.9135762689100148,1.0882357334203985,,,,0.07710930034518239,,0,0.04728672842056762,,1
1997-06-12,0.0802080035209655,0.0822919979691505,0.0776040032505989,0.0791670009493827,32640000.0,AMZN,1997,6,3,1997-06-12,1.040540774345018,1.013149450643563,1.040540774345018,,,,0.0776041008532047,0.0787370007485151,0,0.05844796669606939,,1
1997-06-13,0.0791670009493827,0.0812499970197677,0.0791670009493827,0.0812499970197677,13872000.0,AMZN,1997,6,4,1997-06-13,0.9870212132719312,1.0270358175529344,0.9559730824357371,,,,0.07802080065011974,0.0777995008975267,1,0.026311418209675773,,0
1997-06-16,0.078645996749401,0.0802080035209655,0.078125,0.0802080035209655,18264000.0,AMZN,1997,6,0,1997-06-16,0.9934189221047439,0.9805255497831183,0.9321006857536326,,,,0.07833330035209651,0.07740890085697169,1,0.02648581755029218,,0
1997-06-17,0.0752599984407424,0.0799480006098747,0.0747400000691413,0.0799480006098747,94128000.0,AMZN,1997,6,1,1997-06-17,0.9569463361314142,0.9506485977517535,0.9506485977517535,0.7686101494293527,,,0.07846349999308581,0.07690105065703387,1,0.06920011491674459,,0
1997-06-18,0.0755209997296333,0.0768230035901069,0.0750000029802322,0.0760419964790344,49296000.0,AMZN,1997,6,2,1997-06-18,1.0034679948750784,0.9602650211208431,0.9797361371479825,0.8734992928420027,,,0.07893230020999903,0.07658855058252806,1,0.02413898937250667,,0
1997-06-19,0.0755209997296333,0.0765630006790161,0.0750000029802322,0.0755209997296333,20064000.0,AMZN,1997,6,3,1997-06-19,1.0,1.0034679948750784,0.9415643877720125,0.8841448139452686,,,0.07877610027790063,0.0767969004809856,1,0.020696199790514763,,0
1997-06-20,0.0763019993901252,0.0776040032505989,0.0750000029802322,0.0765630006790161,67752000.0,AMZN,1997,6,4,1997-06-20,1.010341489960248,1.010341489960248,0.963810659430066,0.9331180767259174,,,0.07812499999999993,0.07712240032851692,1,0.034127549620982786,,0
1997-06-23,0.0750000029802322,0.0770829990506172,0.0739580020308494,0.0770829990506172,20952000.0,AMZN,1997,6,0,1997-06-23,0.9829362740124801,0.9931012996217439,0.9536404404564105,1.0510973614624755,,,0.07718750014901155,0.07712240032851692,1,0.04166662527455446,,0
1997-06-24,0.0755209997296333,0.0763019993901252,0.0739580020308494,0.0752599984407424,15024000.0,AMZN,1997,6,1,1997-06-24,1.006946623049314,0.9897643617895421,1.0034679948750784,1.0820867304258928,,,0.07682290002703661,0.07694010026752943,0,0.031037689750762855,,1
1997-06-25,0.0755209997296333,0.0763019993901252,0.0744789987802505,0.0763019993901252,42120000.0,AMZN,1997,6,2,1997-06-25,1.0,1.006946623049314,1.0,1.006946623049314,,,0.07666670009493823,0.07688800022006029,0,0.024138989372506855,,0
1997-06-26,0.0755209997296333,0.0760419964790344,0.0752599984407424,0.0760419964790344,63792000.0,AMZN,1997,6,3,1997-06-26,1.0,1.0,1.0,0.953945442216757,,,0.076197999715805,0.07690105028450485,0,0.01035470983026667,0.08719995392319153,0
1997-06-27,0.0744789987802505,0.0757810026407241,0.0739580020308494,0.0757810026407241,23760000.0,AMZN,1997,6,4,1997-06-27,0.9862025005877413,0.9862025005877413,0.9761080885894762,0.972780561364064,,,0.07572919949889179,0.07687500007450576,0,0.02447670671907717,0.06372468571496563,0
1997-06-30,0.0770829990506172,0.0799480006098747,0.0739580020308494,0.0755209997296333,54936000.0,AMZN,1997,6,0,1997-06-30,1.0349628796440966,1.0206829799204975,1.0277732798348558,1.0242227032639415,,,0.0755728997290134,0.07695310004055496,0,0.07770842666736297,0.05723582991151125,1
1997-07-01,0.0757810026407241,0.0770829990506172,0.0755209997296333,0.0770829990506172,25848000.0,AMZN,1997,7,1,1997-07-01,0.9831091625140566,1.0174814898400442,1.003442789581992,1.01041332839277,,,0.07562500014901156,0.07704425007104869,0,0.020612017082820896,0.05111084305407938,1
1997-07-02,0.079426996409893,0.0796879976987838,0.0755209997296333,0.0757810026407241,77640000.0,AMZN,1997,7,2,1997-07-02,1.0481122397714169,1.0304087462624099,1.0517206696712602,1.0517206696712602,,,0.07601559981703755,0.07747395001351828,0,0.05246324496077109,0.04942423730469705,1
