Date,close,high,low,open,volume,symbol
2002-07-01,30.16917610168457,30.38471904876187,29.927106893673695,29.927106893673695,3709080,LT.NS
2002-07-02,30.242136001586914,30.540579275392872,30.175814641593146,30.258714918502356,2500024,LT.NS
2002-07-03,29.903898239135742,30.407931381597646,29.860787370158768,30.35819179314834,1910772,LT.NS
2002-07-04,29.787832260131836,30.126067698219682,29.72151376247631,30.026588528653743,1515924,LT.NS
2002-07-05,29.86077880859375,30.01000037732295,29.694978330523387,29.694978330523387,1038928,LT.NS
2002-07-08,30.434471130371094,30.490842304165906,29.844218889765358,30.3250417205931,1772149,LT.NS
2002-07-09,30.30182647705078,30.756120118588186,30.218923352109034,30.507419282261125,2892991,LT.NS
2002-07-10,30.218923568725586,30.374776777020923,29.844214419820116,29.927114699190053,1063845,LT.NS
2002-07-11,29.960262298583984,30.341602847947268,29.920470068014307,30.15922345143239,1413315,LT.NS
2002-07-12,30.109493255615234,30.258712032118215,29.903900474645283,30.175811763116876,1485990,LT.NS
2002-07-15,30.010005950927734,30.126066876365325,29.64524426219468,30.126066876365325,2159154,LT.NS
2002-07-16,29.88731575012207,30.09290851070959,29.512603839065793,29.512603839065793,1652139,LT.NS
2002-07-17,29.671777725219727,29.844212687077196,29.45623758060528,29.678412137963633,1308973,LT.NS
2002-07-18,29.86077880859375,29.94367904762893,29.622025437092905,29.76129966021741,1634161,LT.NS
2002-07-19,30.01996612548828,30.126079748814565,29.678417614369973,29.678417614369973,4430164,LT.NS
2002-07-22,27.97064971923828,28.79965505034401,27.86453614885326,28.79965505034401,2559451,LT.NS
2002-07-23,27.930866241455078,28.26247018554251,27.622475626535152,27.98724024964792,1543779,LT.NS
2002-07-24,27.731908798217773,27.98060965560069,27.688800763451386,27.721961447002368,1839717,LT.NS
2002-07-25,27.18476104736328,28.269101879394107,26.95927070590848,28.269101879394107,9698058,LT.NS
2002-07-26,27.058753967285156,27.39035508169783,26.942693008007513,27.091914647959634,2582338,LT.NS
2002-07-29,26.76030921936035,27.350561333720982,26.544769076049455,27.17481343580332,1608246,LT.NS
2002-07-30,26.388914108276367,27.191390528870095,26.19658446074446,27.191390528870095,1532263,LT.NS
2002-07-31,26.32259178161621,26.528184553731837,25.908090454460964,26.04736187576551,1588950,LT.NS
2002-08-01,26.080530166625977,26.47845269535372,26.030790562076618,26.030790562076618,939127,LT.NS
2002-08-02,26.229745864868164,26.312646135664092,25.699180716375263,25.94788437492884,1121058,LT.NS
2002-08-05,27.191390991210938,27.340612615508455,26.362385445982873,26.362385445982873,1788777,LT.NS
2002-08-06,27.052114486694336,27.174806976981824,26.54476276697486,27.00900646827793,968539,LT.NS
2002-08-07,27.125078201293945,27.340618379255584,27.05875683292128,27.340618379255584,884349,LT.NS
2002-08-08,27.18476104736328,27.95407969648393,27.10849233911139,27.191392613965025,2182081,LT.NS
2002-08-09,27.506412506103516,28.136456819452917,27.174811434305173,27.191390349428815,3620929,LT.NS
2002-08-12,27.655637741088867,28.086720898462737,27.41688425511251,27.63905882379859,2180412,LT.NS
2002-08-13,27.682167053222656,27.904341623500297,27.483205813483757,27.672216856611154,844686,LT.NS
2002-08-14,27.80485725402832,27.937497120700503,27.566103786318887,27.68879630337797,893839,LT.NS
2002-08-15,27.80485725402832,27.80485725402832,27.80485725402832,27.80485725402832,0,LT.NS
2002-08-16,28.285688400268555,28.51781037072914,27.85460514743699,27.930873876193086,2908156,LT.NS
2002-08-19,28.434900283813477,28.816243796302242,28.28567866186868,28.726709115435938,4380849,LT.NS
2002-08-20,28.610652923583984,28.667026937143547,28.401744325852285,28.517805290406827,1884010,LT.NS
2002-08-21,28.92566680908203,29.031780392287967,28.202774961019664,28.351996564804338,3296326,LT.NS
2002-08-22,29.19758415222168,29.26390550486223,28.96546511031111,29.147844560824108,4005877,LT.NS
2002-08-23,29.794469833374023,29.92710968892673,29.12463329742648,29.505973949452617,6834802,LT.NS
2002-08-26,30.6334285736084,30.915290099709416,29.93706279418271,29.93706279418271,11248938,LT.NS
2002-08-27,30.78927993774414,30.965027840750725,30.026595686650655,30.82244061755968,8647789,LT.NS
2002-08-28,30.68979263305664,30.772695741455347,30.21891732202604,30.21891732202604,4746235,LT.NS
2002-08-29,31.014772415161133,31.170625628689567,30.749489804570278,31.00482221821642,5962054,LT.NS
2002-08-30,30.451045989990234,30.67322056390012,30.20234514779222,30.4245197217021,4825647,LT.NS
2002-09-02,30.32503318786621,31.00481709693996,27.70537388909157,30.656634261707346,2064600,LT.NS
2002-09-03,29.837583541870117,30.208976915870334,29.761314827701998,29.844215108986276,3253635,LT.NS
2002-09-04,29.844200134277344,29.970208384756553,29.346795849984485,29.6783996549013,2993845,LT.NS
2002-09-05,30.175811767578125,30.358194067107473,29.80441844855058,29.86078960686017,2468727,LT.NS
2002-09-06,29.854162216186523,30.374777230719054,29.804422617054833,30.258716268634362,1862496,LT.NS
2002-09-09,29.837583541870117,30.003384104438677,29.605461615807677,29.761314827701998,921829,LT.NS
2002-09-10,29.837583541870117,29.837583541870117,29.837583541870117,29.837583541870117,0,LT.NS
2002-09-11,29.86077880859375,30.01000037732295,29.81103923440558,29.986789904245327,799830,LT.NS
2002-09-12,30.12607765197754,30.334986254022358,29.811055433992166,29.84421611685898,1589184,LT.NS
2002-09-13,30.03654670715332,31.120884846479388,29.976856906958176,30.524001075359582,2314170,LT.NS
2002-09-16,30.01996612548828,30.242140723843377,29.97685808861089,30.175819353493644,954940,LT.NS
2002-09-17,30.208969116210938,30.30845113576648,30.019955271371195,30.136016204436622,767758,LT.NS
2002-09-18,30.185760498046875,30.4742564074278,29.844212057161755,29.844212057161755,1567084,LT.NS
2002-09-19,30.12607765197754,30.285246652805256,29.84421611685898,29.84421611685898,1522656,LT.NS
2002-09-20,30.16917610168457,30.27528968391487,29.844206635925605,29.844206635925605,1161648,LT.NS
2002-09-23,30.119441986083984,30.21892117498139,30.076333958072993,30.192394909230536,893119,LT.NS
2002-09-24,29.645254135131836,30.159237591483254,29.38991887566721,29.993437027402056,1465078,LT.NS
2002-09-25,28.99199676513672,29.51261179551961,28.899149131108626,29.505980228255634,2070009,LT.NS
2002-09-26,28.550968170166016,29.346813219130066,28.478015232983246,29.01521206411718,2245162,LT.NS
2002-09-27,28.16961669921875,28.726708077938,28.103295348268396,28.683600053669952,5235849,LT.NS
2002-09-30,27.798221588134766,28.31883647459964,27.69873956817715,27.937493000676916,2770704,LT.NS
2002-10-01,27.688804626464844,27.887765909362592,27.40031147780478,27.40031147780478,956223,LT.NS
2002-10-02,27.688804626464844,27.688804626464844,27.688804626464844,27.688804626464844,0,LT.NS
2002-10-03,27.82143211364746,28.13645424145835,27.721952939688983,27.93749304737597,1258051,LT.NS
2002-10-04,27.897705078125,28.07014003683008,27.771696776948964,28.003818679930752,951331,LT.NS
2002-10-07,28.279048919677734,28.385162522641583,27.904339795288525,28.17956688324302,1377747,LT.NS
2002-10-08,28.368576049804688,28.49458717759882,28.27904422419553,28.49458717759882,2341683,LT.NS
2002-10-09,28.527746200561523,28.71676005401036,28.361945673249245,28.511167286296512,1962693,LT.NS
2002-10-10,28.53438377380371,28.84940310289922,28.245887864305256,28.766502830058425,848902,LT.NS
2002-10-11,28.53438377380371,28.92567180929929,28.434901738695245,28.92567180929929,1389636,LT.NS
2002-10-14,30.01996612548828,30.126079748814565,29.555725071539474,29.721525651247365,8814321,LT.NS
2002-10-15,30.01996612548828,30.01996612548828,30.01996612548828,30.01996612548828,0,LT.NS
2002-10-16,30.25208282470703,30.3184041835454,30.019960914938693,30.3184041835454,2409858,LT.NS
2002-10-17,31.353004455566406,31.445854932723684,30.13602367128015,30.24213728253156,4899537,LT.NS
2002-10-18,31.26346206665039,31.66801598177466,30.59030985352339,31.502215476838334,3001617,LT.NS
2002-10-21,31.22037124633789,31.33643223295625,30.77270906719092,31.33643223295625,1880032,LT.NS
2002-10-22,30.82244300842285,31.91673129638849,30.76606899451377,31.91673129638849,1635525,LT.NS
2002-10-23,30.766071319580078,30.839024257113177,30.616852506807554,30.79923200447389,1090525,LT.NS
2002-10-24,30.716325759887695,30.92191855096826,30.666586165273948,30.756118004811864,1062405,LT.NS
2002-10-25,30.772693634033203,30.988233731845533,30.341607746077955,30.341607746077955,1884136,LT.NS
2002-10-28,30.739538192749023,30.839017379077163,30.673216837753074,30.839017379077163,1037448,LT.NS
2002-10-29,31.11424446105957,31.170618461507996,30.50741351060724,30.673214036791048,1670868,LT.NS
2002-10-30,31.06450843811035,31.130829794662638,30.673217557550387,31.07114000453241,1123609,LT.NS
2002-10-31,31.26346206665039,31.33641497190201,30.981600639025604,30.981600639025604,3234775,LT.NS
2002-11-01,31.319852828979492,31.545343250767488,31.08773083822719,31.08773083822719,2127649,LT.NS
2002-11-04,31.462430953979492,31.585123471553764,31.369583331535676,31.502223198764817,461115,LT.NS
2002-11-05,32.02615737915039,32.231753037709915,31.379534043641822,31.502226574363124,2325154,LT.NS
