Date,close,high,low,open,volume,symbol
2022-05-17,856.9566040039062,899.7432524539112,842.0253406950693,853.7745314954656,48792877,LICI.NS
2022-05-18,858.0336303710938,872.3774587310119,855.8306569904598,867.0413557015811,8919761,LICI.NS
2022-05-19,823.2755737304688,848.879042812514,820.4851647945637,848.879042812514,7372427,LICI.NS
2022-05-20,808.8828735351562,838.8922298494172,807.7568854879584,830.8146609945376,7078291,LICI.NS
2022-05-23,799.7772216796875,834.8779666669988,786.8531590120268,808.8828927766449,12444648,LICI.NS
2022-05-24,805.8966064453125,817.2541941319431,799.7772358467438,800.9032239406718,4287864,LICI.NS
2022-05-25,803.1550903320312,823.8630630512607,797.2315519135523,814.1210137133788,4013031,LICI.NS
2022-05-26,794.6859130859375,807.5610320910245,784.2584823937663,803.1550855607223,2796468,LICI.NS
2022-05-27,804.4279174804688,807.4142179915813,797.3294479392858,801.4416767288318,2215807,LICI.NS
2022-05-30,820.2404174804688,823.8141537373527,808.0506195570641,812.5545120769226,3133717,LICI.NS
2022-05-31,794.3431396484375,804.8195126531155,793.0703226873766,793.0703226873766,4373090,LICI.NS
2022-06-01,793.4620971679688,800.364735285807,791.6017845929014,794.4411964686402,1670031,LICI.NS
2022-06-02,788.8602905273438,796.7909706777434,787.1958098233343,793.0214624076287,1565763,LICI.NS
2022-06-03,783.5241088867188,793.8046501467132,783.2793340948141,791.7485657985026,2052785,LICI.NS
2022-06-06,761.102783203125,784.9438859566732,758.8998098758071,783.5241800827287,3033514,LICI.NS
2022-06-07,737.26171875,756.7458172927339,736.0867877244,756.7458172927339,3774512,LICI.NS
2022-06-08,722.6242065429688,737.1638666038563,720.7149510085721,737.1638666038563,4103499,LICI.NS
2022-06-09,706.615966796875,720.6170746375292,705.0493720832806,714.6445928955474,3729113,LICI.NS
2022-06-10,694.86669921875,704.7066340148224,693.251161669773,698.0977145572328,3464178,LICI.NS
2022-06-13,654.2830810546875,676.4597032164484,653.0592069786405,676.4597032164484,7781730,LICI.NS
2022-06-14,660.2066040039062,669.7038785611272,649.1427945702154,650.2197798278542,5348769,LICI.NS
2022-06-15,675.725341796875,694.866719346987,664.906247749032,666.7665601466224,9204318,LICI.NS
2022-06-16,655.3600463867188,691.2440571077897,653.059187097586,688.7473660205559,4049782,LICI.NS
2022-06-17,640.869384765625,655.3600413209784,637.3935944742273,655.1152665151127,4043000,LICI.NS
2022-06-20,647.5762329101562,652.7654467032478,636.4144781586615,646.6460767209529,3522551,LICI.NS
2022-06-21,651.2967529296875,657.3671794848018,649.1427228927801,653.0591194109869,2355354,LICI.NS
2022-06-22,654.6256713867188,670.5850354270725,650.2197251874856,652.0800374865054,3472810,LICI.NS
2022-06-23,651.2478637695312,660.5982492779356,644.8347161331612,656.1923028306743,1798979,LICI.NS
2022-06-24,647.8209838867188,659.472228048866,645.3242332181791,655.3110566139269,1743400,LICI.NS
2022-06-27,650.9051513671875,655.9964792776552,647.8699676802895,655.9964792776552,1405766,LICI.NS
2022-06-28,649.4854736328125,650.9051795191739,645.2264157332049,649.3875876100883,1004747,LICI.NS
2022-06-29,664.3189086914062,682.2853578524438,644.051540203162,646.3034567553042,4653282,LICI.NS
2022-06-30,659.8150634765625,669.4102249744559,656.9756515110978,664.3188964981816,1681412,LICI.NS
