Date,close,high,low,open,volume,symbol
2001-07-20,1.257537603378296,1.2721203041750033,1.2223677166748803,1.2438128468598102,17858000,HDB
2001-07-23,1.3295927047729492,1.3295927047729492,1.2652576332724166,1.2867026571059275,4428000,HDB
2001-07-24,1.3115794658660889,1.3424603533271353,1.3115794658660889,1.3295932316700492,4202000,HDB
2001-07-25,1.256679892539978,1.2867029323287529,1.256679892539978,1.273835915276421,1790000,HDB
2001-07-26,1.256679892539978,1.2652579039081995,1.256679892539978,1.256679892539978,1784000,HDB
2001-07-27,1.256679892539978,1.2695469095923102,1.256679892539978,1.256679892539978,897000,HDB
2001-07-30,1.252390742301941,1.2652577578691315,1.243812731923814,1.2652577578691315,2105000,HDB
2001-07-31,1.256679892539978,1.2867029323287529,1.2352348641194244,1.2704046493743553,739000,HDB
2001-08-01,1.2858449220657349,1.2909917691165067,1.265257738378544,1.265257738378544,887000,HDB
2001-08-02,1.2867028713226318,1.2867028713226318,1.254106409217286,1.2772670183617834,1224000,HDB
2001-08-03,1.2867028713226318,1.3081478987264177,1.2781248603611175,1.2781248603611175,576000,HDB
2001-08-06,1.2867028713226318,1.302143311504949,1.2721202731396488,1.2867028713226318,764000,HDB
2001-08-07,1.3253039121627808,1.3510380471404904,1.2909918685364428,1.2909918685364428,1315000,HDB
2001-08-08,1.3596160411834717,1.372483057383756,1.3253038957247583,1.3253038957247583,1626000,HDB
2001-08-09,1.4025063514709473,1.4574056919789464,1.3681943020001879,1.3810613205517226,1018000,HDB
2001-08-10,1.365620732307434,1.402506202009301,1.3639051504683162,1.3982171962825252,182000,HDB
2001-08-13,1.3724827766418457,1.3724827766418457,1.355326758550737,1.3639047675962914,245000,HDB
2001-08-14,1.3759143352508545,1.3767721773054118,1.3656207418859845,1.3724831715485521,324000,HDB
2001-08-15,1.295280933380127,1.3681941316872208,1.278124910780331,1.3639051260372717,1329000,HDB
2001-08-16,1.3295927047729492,1.3381707143063535,1.2952806666393317,1.2952806666393317,390000,HDB
2001-08-17,1.346749186515808,1.3510381924303374,1.3210150487706644,1.3424601806012786,445000,HDB
2001-08-20,1.3681939840316772,1.3724829892187567,1.3295928350900128,1.3596159736575184,305000,HDB
2001-08-21,1.3776297569274902,1.3802031805339914,1.3596159961978858,1.368194006714255,775000,HDB
2001-08-22,1.4153733253479004,1.4153733253479004,1.3767722709116925,1.38106127696016,214000,HDB
2001-08-23,1.4342445135116577,1.441106838893599,1.4153728119375193,1.4153728119375193,559000,HDB
2001-08-24,1.4153733253479004,1.4411073616387056,1.4153733253479004,1.4411073616387056,983000,HDB
2001-08-27,1.3810608386993408,1.415372876198624,1.3810608386993408,1.415372876198624,1358000,HDB
