Date,close,high,low,open,volume,symbol
1996-01-01,3.84293794631958,3.8494751065155426,3.803714985143807,3.828929924080236,104121369,RELIANCE.NS
1996-01-02,3.813054084777832,3.852277550871162,3.7850377865521616,3.833600018720715,168743308,RELIANCE.NS
1996-01-03,3.8420052528381348,4.052129383369182,3.8336004372886148,3.875624764489084,209323879,RELIANCE.NS
1996-01-04,3.8065154552459717,3.8177221198850617,3.755151887466078,3.805581753615608,216900264,RELIANCE.NS
1996-01-05,3.780367612838745,3.791574279826553,3.74768181260697,3.791574279826553,166708467,RELIANCE.NS
1996-01-08,3.6290781497955322,3.7756982797619,3.591722840902155,3.772896924701949,186974245,RELIANCE.NS
1996-01-09,3.524484157562256,3.5861204734054577,3.4040131312409287,3.521682801650067,388766555,RELIANCE.NS
1996-01-10,3.433896064758301,3.538491129871598,3.4180203889049925,3.4553756980303665,276606655,RELIANCE.NS
1996-01-11,3.5412933826446533,3.5581035094401305,3.394673245584684,3.3993427529670748,409645726,RELIANCE.NS
1996-01-12,3.5039379596710205,3.594524753598193,3.4805906729599827,3.5674419109915014,374687924,RELIANCE.NS
1996-01-15,3.4675161838531494,3.5114086516819727,3.4479047034418713,3.49366482440152,199981539,RELIANCE.NS
1996-01-16,3.474052906036377,3.492730432801273,3.4441684640881105,3.4553751298187105,217247573,RELIANCE.NS
1996-01-17,3.335838556289673,3.460045616226807,3.3068885562215002,3.4553761084866506,299629901,RELIANCE.NS
1996-01-18,3.2433836460113525,3.304086245010901,3.20883018893381,3.2508552570510556,377502810,RELIANCE.NS
1996-01-19,3.1864166259765625,3.238714407196536,3.164937491934369,3.198557244694401,324535340,RELIANCE.NS
1996-01-22,3.2405827045440674,3.282607528574338,3.1938881230177336,3.196690226968229,338613971,RELIANCE.NS
1996-01-23,3.103300094604492,3.265795841242127,2.9323990385791223,3.2517875743189144,354919302,RELIANCE.NS
1996-01-24,2.996838092803955,3.0948962573623735,2.951077965244,3.076218476096079,351185727,RELIANCE.NS
