Date,gold_growth_adj_1d,gold_growth_adj_3d,gold_growth_adj_7d,gold_growth_adj_30d,gold_growth_adj_90d,gold_growth_adj_365d
2000-08-30 00:00:00+00:00,,,,,,
2000-08-31 00:00:00+00:00,1.0160642351023463,,,,,
2000-09-01 00:00:00+00:00,0.9953288255480061,,,,,
2000-09-05 00:00:00+00:00,0.9956678259673962,1.0069368161329804,,,,
2000-09-06 00:00:00+00:00,0.9941987829704382,0.985267783809651,,,,
2000-09-07 00:00:00+00:00,0.9992705609112802,0.9891696750902527,1.0003651190425125,,,
2000-09-08 00:00:00+00:00,0.9974452109232436,0.9909354600774071,0.9820337757121299,,,
2000-09-11 00:00:00+00:00,0.999268270404737,0.995988307605599,0.985920599651681,,,
2000-09-12 00:00:00+00:00,0.9992676228393952,0.9959853791842496,0.9894851558200166,,,
2000-09-13 00:00:00+00:00,0.9996335430349861,0.9981705085168948,0.9948941489725193,,,
2000-09-14 00:00:00+00:00,0.9985337466481562,0.9974367916829489,0.9941605616660014,,,
2000-09-15 00:00:00+00:00,0.9996328703900279,0.9978013700368816,0.9963410170337895,,,
2000-09-18 00:00:00+00:00,0.9966948441541296,0.9948680573345668,0.9937751293700562,,,
2000-09-19 00:00:00+00:00,1.0018422992308198,0.998164463982367,0.9963356540037912,,,
2000-09-20 00:00:00+00:00,0.9893343362942905,0.9878810578740175,0.9860704253555443,,,
2000-09-21 00:00:00+00:00,1.0048326683753486,0.9959469192031921,0.992290726319496,,,
2000-09-22 00:00:00+00:00,1.0055493898177639,0.9996321952712007,0.9981637898552528,,,
2000-09-25 00:00:00+00:00,1.0084621722363682,1.0189591304963406,1.0099484608244356,,,
2000-09-26 00:00:00+00:00,0.9992702947735225,1.0133185581431583,1.007355645623006,,,
2000-09-27 00:00:00+00:00,1.0164293541448588,1.024282584252884,1.0349442152285664,,,
2000-09-28 00:00:00+00:00,0.9899425723622327,1.0054724551864238,1.0196079117643406,,,
2000-09-29 00:00:00+00:00,0.9927431061113664,0.9989047542911516,1.0066225842214458,,,
2000-10-02 00:00:00+00:00,0.9981725146606509,0.9809626871078905,0.9963516965423841,0.9970792704972783,,
2000-10-03 00:00:00+00:00,0.994507506530661,0.9854862122227327,0.9916028191156587,0.9759253252485324,,
2000-10-04 00:00:00+00:00,0.9952134820274953,0.987938529835784,0.9709051498523833,0.9758122302995261,,
2000-10-05 00:00:00+00:00,1.0011099457051278,0.9908458442177683,0.9818577652784158,0.98114582335168,,
2000-10-06 00:00:00+00:00,0.9951957934914105,0.9915315969850521,0.9842835591570858,0.9821297439973752,,
2000-10-09 00:00:00+00:00,1.0029707328140018,0.9992601490992065,0.989015013061322,0.9857664456332687,,
2000-10-10 00:00:00+00:00,1.0085153192928373,1.0066518394396495,1.0029454630890688,0.9967069376630703,,
2000-10-11 00:00:00+00:00,0.9930249855394402,1.004456042560068,1.0007399638034185,0.990479655637466,,
2000-10-12 00:00:00+00:00,1.0218114376949514,1.0233246488360104,1.0214338051077132,1.0128252109867308,,
2000-10-13 00:00:00+00:00,0.985528219651488,1.0,1.011511348845284,0.9985337466481562,,
2000-10-16 00:00:00+00:00,0.9966960575747061,1.0036968576709797,1.005183242742867,0.9966960575747061,,
2000-10-17 00:00:00+00:00,0.9985267259797997,0.9808249352025903,0.9952276511670454,0.9955931628966305,,
2000-10-18 00:00:00+00:00,0.997048991912448,0.992290726319496,0.9992605833381469,0.9959469192031921,,
2000-10-19 00:00:00+00:00,0.9992601490992065,0.9948434847274977,0.9772069901154622,0.9933799638345927,,
2000-10-20 00:00:00+00:00,1.0040725882216162,1.000368890082125,0.9955947807770175,1.0081784840410084,,
2000-10-23 00:00:00+00:00,0.9959439304793397,0.9992601490992065,0.9948434847274977,0.9992601490992065,,
2000-10-24 00:00:00+00:00,1.0,1.0,0.9963113243176462,0.993745468116989,,
2000-10-25 00:00:00+00:00,0.9855609262926499,0.9815634226587606,0.9848317581535453,0.9711784249523114,,
2000-10-26 00:00:00+00:00,0.9951163852331614,0.980747826399388,0.980747826399388,0.9671412917102824,,
2000-10-27 00:00:00+00:00,0.9981124952377485,0.9788966602064914,0.9749261872991517,0.9497126425756837,,
2000-10-30 00:00:00+00:00,0.9996217620808464,0.9928624180055078,0.9785264043706685,0.9589984830903721,,
2000-10-31 00:00:00+00:00,1.0022701707575772,1.0,0.980747826399388,0.9682017104789843,,
2000-11-01 00:00:00+00:00,0.9962249904754971,0.9981089258262398,0.9913598114009172,0.9663126620233612,,
2000-11-02 00:00:00+00:00,1.0018946571108907,1.0003783810372098,0.9981124952377485,0.9734903827495236,,
2000-11-03 00:00:00+00:00,1.0007564758383072,0.9988675432243084,1.0007564758383072,0.9789123864340722,,
2000-11-06 00:00:00+00:00,0.9996220479924082,1.0022736116612074,1.0007567620744195,0.9774574798007132,,
2000-11-07 00:00:00+00:00,0.9992438101813563,0.9996217620808464,0.9977349712444686,0.9814333448694996,,
2000-11-08 00:00:00+00:00,1.002648551794787,1.0015116926956074,1.0041682687720983,0.9811180822352109,,
2000-11-09 00:00:00+00:00,1.0030188218602594,1.0049148876860823,1.005294984602127,0.9757709021607992,,
2000-11-10 00:00:00+00:00,0.9951091502909274,1.0007567620744195,0.9996220479924082,0.977818853974122,,
2000-11-13 00:00:00+00:00,0.9992438101813563,0.9973584445017689,0.9992438101813563,0.9562228423635666,,
2000-11-14 00:00:00+00:00,1.0022701707575772,0.9966140182926367,1.0022701707575772,0.9724669597355053,,
2000-11-15 00:00:00+00:00,1.00075504798656,1.0022684540775637,1.0003773815227004,0.9764272784659875,,
2000-11-16 00:00:00+00:00,1.0026404438828258,1.0056753691611027,1.0,0.980449951341856,,
2000-11-17 00:00:00+00:00,0.9996238691101244,1.0030200767420911,1.0045369081551276,0.9829819615476241,,
2000-11-20 00:00:00+00:00,1.0022580939344106,1.0045265245636568,1.00756715888147,0.9859310691422549,,
2000-11-21 00:00:00+00:00,0.9977469935657528,0.9996238691101244,1.0030200767420911,0.9797197649246366,,
2000-11-22 00:00:00+00:00,1.0022580939344106,1.0022580939344106,1.0045265245636568,0.9859310691422549,,
2000-11-27 00:00:00+00:00,1.0142696901417103,1.0142696901417103,1.0161776467570651,1.0,,
2000-11-28 00:00:00+00:00,0.9988892324925314,1.0154308445524,1.0154308445524,1.0135235740828505,,
2000-11-29 00:00:00+00:00,0.9873980946986055,1.0003755392718732,1.0003755392718732,1.0056625142867543,,
2000-11-30 00:00:00+00:00,1.013888935029289,1.0,1.0165600063768756,1.0215582917496695,,
2000-12-01 00:00:00+00:00,0.994816757257133,0.9959229961612097,1.0090124841309733,1.016647841911779,,
2000-12-04 00:00:00+00:00,1.0074432449167847,1.016141210244238,1.0022214220287196,1.021895124364606,,
2000-12-05 00:00:00+00:00,0.9988916945067685,1.001110654521251,1.0022238922559776,1.0246305424415798,0.9872216134428876,
2000-12-06 00:00:00+00:00,1.0144230546764634,1.0208409949070743,1.02965463242298,1.0374432455560507,0.9856270205697039,
2000-12-07 00:00:00+00:00,0.99598988102483,1.0092353154313418,1.0114772529932026,1.0325019119619792,0.9862816325163583,
2000-12-08 00:00:00+00:00,0.9963396780552037,1.0066568726005074,1.0130256786043734,1.0291115773422732,0.9869471510323639,
2000-12-11 00:00:00+00:00,0.9926524617549288,0.9850529501698994,0.9981529369137316,1.0223232110728817,0.9854121085998353,
2000-12-12 00:00:00+00:00,1.0003700058527787,0.9893849769967621,0.9996301549342715,1.0199999539357312,0.9864963058137546,
2000-12-13 00:00:00+00:00,0.9937107592814425,0.9867744087359647,0.9792198981293603,1.0105343056401033,0.98280284705679,
2000-12-14 00:00:00+00:00,1.0014891805189692,0.9955588003226595,0.9846266031501913,1.0170132325141776,0.984987162168127,
2000-12-15 00:00:00+00:00,1.0052044382768937,1.0003699819017093,0.9933871483107142,1.02307985768162,0.9908391350094778,
2000-12-18 00:00:00+00:00,0.9974113102616374,1.0040953316400585,0.9981495189585081,1.018120114840103,0.9886364526222409,
2000-12-19 00:00:00+00:00,1.0,1.0026022758625697,0.9977803343949944,1.0173519652870904,0.9900881727241185,
2000-12-20 00:00:00+00:00,1.0103818600898666,1.0077662949368245,1.014519708890034,1.0252069695813901,1.0007345288872482,
2000-12-21 00:00:00+00:00,1.0044037145212157,1.0148312933591173,1.0174721643384061,1.0301091442696904,1.0084746439287842,
2000-12-22 00:00:00+00:00,1.0,1.0148312933591173,1.0122042100038293,1.0277883017396738,1.0066201484036523,
2000-12-26 00:00:00+00:00,1.0014614317816757,1.00587158203125,1.0163144000642714,1.0316145785117208,1.0189591304963406,
2000-12-27 00:00:00+00:00,1.0040131560708547,1.005480452806357,1.0203930283687863,1.0334210470222842,1.0181280970601285,
2000-12-28 00:00:00+00:00,0.9872819773083187,0.9926927295915239,0.9970642649799312,1.0059237544145128,0.999632172220649,
2000-12-29 00:00:00+00:00,1.0011041140209451,0.9923385404715294,0.9937887755527561,1.008154233901298,0.9923385404715294,
2001-01-02 00:00:00+00:00,0.9867646834429573,0.9752906322350332,0.9806356665174796,1.0075075076795128,0.9799196782673948,
2001-01-03 00:00:00+00:00,0.9985097097407586,0.9863819946971077,0.9777453266410657,0.9922250793925906,0.9626436992654844,
2001-01-04 00:00:00+00:00,0.9973880141528685,0.9827205433565027,0.9712935172106048,0.9947896376983273,0.9698838239233225,
2001-01-05 00:00:00+00:00,1.0026188261840603,0.9985097097407586,0.9863819946971077,0.9900258142398373,0.9795321418911194,
2001-01-08 00:00:00+00:00,1.0,1.0,0.9852941176470589,0.9911242827268585,0.9813254998552343,
2001-01-09 00:00:00+00:00,0.9981343283582089,1.0007482686725229,0.9966468184912423,0.9752096678979763,0.9849042488535402,
2001-01-10 00:00:00+00:00,0.9895327559141355,0.9876866127128032,0.9876866127128032,0.9688872634692318,0.9792823683357814,
2001-01-11 00:00:00+00:00,0.9973554507942987,0.9850746268656716,0.9876543660917609,0.9698750483493938,0.9756097340922053,
2001-01-12 00:00:00+00:00,0.9996211890018347,0.9865420332578855,0.9847014697630014,0.976683871110562,0.9799480351234335,
2001-01-16 00:00:00+00:00,0.9977263883387926,0.9947109015885972,0.9824626410185401,0.974102847517102,0.9748240719848752,
2001-01-17 00:00:00+00:00,0.999620297795015,0.9969697432084517,0.9839252792786215,0.9798957789509384,0.9662262044948898,
2001-01-18 00:00:00+00:00,1.0037993919210513,1.0011368636509501,0.9981110692219805,0.9821561792082946,0.9767098418004853,
2001-01-19 00:00:00+00:00,1.0003784087105156,1.0037979492835614,1.0011363173976089,0.9774408053209837,0.9562228423635666,
2001-01-22 00:00:00+00:00,1.0079455399186799,1.0121579845784203,1.0094732855544537,0.9877641150864551,0.9779735677884043,
2001-01-23 00:00:00+00:00,0.9988739196702635,1.0071914981404146,1.0106343275365,0.9866518133460367,0.9801105197182896,
2001-01-24 00:00:00+00:00,0.9932355570490041,1.0,1.0041792383545647,0.969908212084289,0.9749169378183253,
2001-01-25 00:00:00+00:00,1.0007567620744195,0.9928678906155581,1.001135457150296,0.9663865115209707,0.978542404532363,
2001-01-26 00:00:00+00:00,0.9935727326766305,0.9875985785988177,0.9943246308388974,0.9601752870737268,0.9729729057919786,
2001-01-29 00:00:00+00:00,1.0,0.9943246308388974,0.9864864632657819,0.9587741041265087,0.9690264600443675,
2001-01-30 00:00:00+00:00,1.0102740195298574,1.003780718336484,0.9977451856830014,0.9647528641832545,0.9829692484281075,
2001-01-31 00:00:00+00:00,1.0003766708230344,1.010654560276284,1.0049187225523644,0.9775487455669766,0.9833395042639304,
2001-02-01 00:00:00+00:00,1.0109186514677795,1.0216895451742625,1.0151228733459357,0.9871323529411765,1.0086400739575474,
2001-02-02 00:00:00+00:00,0.9947858700317156,1.0060263883371587,1.0163623230984866,0.995156528232001,1.0083050670355658,
2001-02-05 00:00:00+00:00,0.9928865823546704,0.9984939989183266,1.0091325134153097,0.9895522843545942,1.003025787931221,
2001-02-06 00:00:00+00:00,0.9928355040474914,0.9806331016497905,0.9917137016684322,0.9850355399077005,0.996216420559265,
2001-02-07 00:00:00+00:00,0.9981010253582193,0.9839010924287273,0.9894577626272509,0.9805969693767491,0.9920724569577142,
2001-02-08 00:00:00+00:00,0.9897260965948745,0.9807692086396502,0.9687151065307844,0.9705224108340135,0.9856006522135075,
2001-02-09 00:00:00+00:00,0.9992310180609851,0.9870869956167344,0.9730437587326716,0.9715887622298481,0.9829803324361581,
2001-02-12 00:00:00+00:00,1.0030781774887825,0.9920092249487019,0.9830316749891889,0.984888553775844,0.9852607943819978,
2001-02-13 00:00:00+00:00,0.9984655757754825,1.0007688646088442,0.9886061521493161,0.9859848022460938,0.9841209368354206,
2001-02-14 00:00:00+00:00,0.9965424743039166,0.9980761831021853,0.9870624274946205,0.9829480860019832,0.9814604838335345,
2001-02-15 00:00:00+00:00,0.9834233311713773,0.9785193485182176,0.9807766248263365,0.9688568854173257,0.9626415324660966,
2001-02-16 00:00:00+00:00,1.0121521208519992,0.9919324791224818,0.9934590929997089,0.9810030403947435,0.9714071635253154,
2001-02-20 00:00:00+00:00,0.991866746691585,0.9872783813777357,0.9823551749592455,0.9693413863388911,0.9682419890492084,
2001-02-21 00:00:00+00:00,1.0081999455426285,1.0121521208519992,0.9919324791224818,0.9769202577840612,0.9769202577840612,
2001-02-22 00:00:00+00:00,1.0011618426753917,1.0011618426753917,0.9965304783436366,0.97034536757702,0.9758399620840108,
2001-02-23 00:00:00+00:00,1.009284309077309,1.0187426305293745,1.0227361334935259,0.9804584288321723,0.9841568762341286,
2001-02-26 00:00:00+00:00,1.018781119245363,1.029434450916461,1.029434450916461,1.0056753691611027,1.0,
2001-02-27 00:00:00+00:00,1.0060195868209063,1.0344293767755681,1.044123340584386,1.01096406010013,1.006398124242947,
2001-02-28 00:00:00+00:00,0.9977561476544091,1.0226140054983108,1.0333074174258436,1.015220700859207,1.00187758176087,
2001-03-01 00:00:00+00:00,0.9940030897333509,0.9977427554044704,1.0259188093115328,1.0091325134153097,0.9981181784831443,
