Date,^GSPC_growth_adj_1d,^GSPC_growth_adj_3d,^GSPC_growth_adj_7d,^GSPC_growth_adj_30d,^GSPC_growth_adj_90d,^GSPC_growth_adj_365d
1927-12-30 00:00:00+00:00,,,,,,
1928-01-03 00:00:00+00:00,1.0056625358059887,,,,,
1928-01-04 00:00:00+00:00,0.9977476962268113,,,,,
1928-01-05 00:00:00+00:00,0.9904063158644805,0.9937711998130236,,,,
1928-01-06 00:00:00+00:00,1.0062678413181507,0.9943693479627831,,,,
1928-01-09 00:00:00+00:00,0.990939985911973,0.9875846883815231,0.990939985911973,,,
1928-01-10 00:00:00+00:00,0.9925714765276228,0.989743680589624,0.9780405751901845,,,
1928-01-11 00:00:00+00:00,0.998848563224102,0.9824462362049335,0.9791196982944621,,,
1928-01-12 00:00:00+00:00,1.0069163647980623,0.9982856750488281,0.9954415995906645,,,
1928-01-13 00:00:00+00:00,1.0062965434845481,1.0120897567257645,0.9954699929559865,,,
1928-01-16 00:00:00+00:00,0.983504038143501,0.9965418176009688,0.9880000523158482,,,
1928-01-17 00:00:00+00:00,1.0005782718914853,0.990269027877752,0.9959699712843572,,,
1928-01-18 00:00:00+00:00,0.9976879185004226,0.981797514436123,0.994812671434635,,,
1928-01-19 00:00:00+00:00,1.0069524293333418,1.0052052192292502,0.9948483024541912,,,
1928-01-20 00:00:00+00:00,1.0057537621575647,1.0104046423765256,0.9943116961374454,,,
1928-01-23 00:00:00+00:00,1.0091533095882244,1.022016173564745,1.0202428256557683,,,
1928-01-24 00:00:00+00:00,1.0039682368053422,1.018987338299244,1.0236994141903657,,,
1928-01-25 00:00:00+00:00,0.9892716749558973,1.0022883819550847,1.0150637442314032,,,
1928-01-26 00:00:00+00:00,1.0062784646192282,0.9994330935811877,1.0143843505219694,,,
1928-01-27 00:00:00+00:00,1.0034033679039838,0.9988707763157044,1.0120137870320804,,,
1928-01-30 00:00:00+00:00,0.9886941347144449,0.9982876320855224,0.9914966199705031,,,
1928-01-31 00:00:00+00:00,1.0045740380076025,0.9965967402836919,0.9920948957150888,,,
1928-02-01 00:00:00+00:00,0.9977234485558646,0.9909553508998448,1.000570789304826,0.9926387790549357,,
1928-02-02 00:00:00+00:00,1.0057044192928797,1.0080045392498875,1.0,0.9926801201328915,,
1928-02-03 00:00:00+00:00,0.986954080931089,0.9903244121088958,0.9836065061180174,0.9819413257774195,,
1928-02-06 00:00:00+00:00,1.0028736290520335,0.9954363992828021,0.9977130355230328,0.9943020809989594,,
1928-02-07 00:00:00+00:00,0.9994269210060395,0.9892229928670784,0.9926010721101551,0.9875425076299346,,
1928-02-08 00:00:00+00:00,1.0028669286427432,1.0051724226759202,0.9977181452389893,0.9994285583496094,,
1928-02-09 00:00:00+00:00,1.0034305012422848,1.0057305713323217,0.9954622843156973,1.0103626015619176,,
1928-02-10 00:00:00+00:00,0.9994302950445667,1.0057339666518037,1.0080460517279537,1.0109510391861745,,
1928-02-14 00:00:00+00:00,0.9942987242730871,0.997141267140374,0.9994269210060395,0.998282840270409,,
1928-02-15 00:00:00+00:00,0.9977063695927515,0.9914530128176007,0.9977063695927515,0.9897610747464761,,
1928-02-16 00:00:00+00:00,0.9971264805657064,0.9891675869931444,0.9919954607501126,1.0034701829245423,,
1928-02-17 00:00:00+00:00,0.9821325960157632,0.9770642427591022,0.9709402653160102,0.9849711946243196,,
1928-02-20 00:00:00+00:00,0.9947183011882423,0.9741379962381383,0.9663625928282825,0.9820394286308497,,
1928-02-21 00:00:00+00:00,1.0094395185964795,0.9861671604702389,0.9810779866054696,0.9844649848416258,,
1928-02-23 00:00:00+00:00,1.0011688223086876,1.0052815868781584,0.9844827319722391,0.9799770943572377,,
1928-02-24 00:00:00+00:00,1.0029189227588347,1.0135692939164471,0.9902017249247147,0.9739229534926972,,
1928-02-27 00:00:00+00:00,0.9959255125971604,1.0,1.0041079630905672,0.9661209200938273,,
1928-02-28 00:00:00+00:00,1.0029222229852113,1.0017513536553009,1.0123893259599026,0.9794520204939815,,
1928-02-29 00:00:00+00:00,1.005827528109495,1.0046565728920245,1.008766780431295,0.9790131055304783,,
1928-03-01 00:00:00+00:00,1.0023174396088232,1.0111045365243316,1.0099241146890015,0.9779535734752398,,
1928-03-02 00:00:00+00:00,1.0,1.008158472662781,1.0069848038273093,0.9891366188368184,,
1928-03-05 00:00:00+00:00,1.0156069635647884,1.0179605713691504,1.026884808186059,1.0,,
1928-03-06 00:00:00+00:00,1.0056915414460244,1.0213873326907883,1.029720293322657,1.0079862740538903,,
1928-03-07 00:00:00+00:00,0.9949066127787608,1.0161850115025255,1.0185399588980741,0.9971639682676892,,
1928-03-08 00:00:00+00:00,1.003412938919384,1.0039840464450798,1.019653188877577,1.0137930905965409,,
1928-03-09 00:00:00+00:00,1.016439961766525,1.0147142177566062,1.0364162483178396,1.027507135888255,,
1928-03-12 00:00:00+00:00,1.003904054301885,1.0238907894264315,1.0244735522279178,1.0321100601372568,,
1928-03-13 00:00:00+00:00,0.995555559794108,1.0158730553477127,1.0141482738494947,1.0245854951859894,,
1928-03-14 00:00:00+00:00,1.0005580484843337,1.0,1.019909009271255,1.0216524834549725,,
1928-03-15 00:00:00+00:00,1.0078081086037698,1.0038888719346788,1.0243764353772096,1.0302165764898958,,
1928-03-16 00:00:00+00:00,1.0105146949234338,1.0189732227198858,1.0184049034071014,1.04701832968542,,
1928-03-19 00:00:00+00:00,1.0054764720819416,1.0239821694287228,1.0200000339084199,1.055172472003903,,
1928-03-20 00:00:00+00:00,1.0054465398037469,1.0215827004003848,1.0301338730959642,1.0639768690834404,,
1928-03-21 00:00:00+00:00,1.0102925538180247,1.0213581262190554,1.0401561238761752,1.094483486883845,,
1928-03-22 00:00:00+00:00,0.9973190757059924,1.0130718825239502,1.0293304203429132,1.0973451058561565,,
1928-03-23 00:00:00+00:00,1.009677435563663,1.0173348655494796,1.0284775712620848,1.0976037414799151,,
1928-03-26 00:00:00+00:00,1.0143769190917569,1.021447701164178,1.0375816232990733,1.1120840729923318,,
1928-03-27 00:00:00+00:00,0.9942257896373594,1.018279577721225,1.0260022466625531,1.1024447146459948,,
1928-03-28 00:00:00+00:00,0.997360024128866,1.0058572257178433,1.012868620698507,1.1040326543425123,,
1928-03-29 00:00:00+00:00,1.003176356550011,0.9947507360563799,1.0188172244242755,1.1043124085923166,,
1928-03-30 00:00:00+00:00,1.0174142432939335,1.0179514331045825,1.0266240671841695,1.1170336286776825,,
1928-04-02 00:00:00+00:00,0.9808090857854749,1.0010587855166702,0.9926509503802983,1.0930636231996227,,
1928-04-03 00:00:00+00:00,1.0058170603510934,1.0036939151454345,1.0042238606890321,1.0994220402633597,,
1928-04-04 00:00:00+00:00,0.9984226768704803,0.9849584592739037,1.0052938266120073,1.0808195845735984,,
1928-04-05 00:00:00+00:00,1.0126382187472787,1.0169222473509438,1.0147756605817382,1.0882851985968736,1.0889014557411951,
1928-04-09 00:00:00+00:00,1.0020801308621712,1.0131440585690392,0.999481315947838,1.0961319989415192,1.085022534314286,
1928-04-10 00:00:00+00:00,0.9911779931367124,1.005792554590699,1.0100476221888293,1.08276649899875,1.0778781671326145,
1928-04-11 00:00:00+00:00,1.0178010547537868,1.0109204886542014,1.0220820224072344,1.084216408431736,1.107692386276914,
1928-04-12 00:00:00+00:00,0.998456754844582,1.0072651471885168,1.0221169079176464,1.0783333248562283,1.0990939985911974,
1928-04-13 00:00:00+00:00,1.016486331650687,1.0329842485960266,1.0260010406605478,1.101004434053368,1.1274285452706474,
1928-04-16 00:00:00+00:00,0.9974658267500963,1.0123456668994273,1.0212765873208334,1.0976017830571276,1.1329878730186826,
1928-04-17 00:00:00+00:00,0.991869926578709,1.0056672133547815,1.0219895323510788,1.0802435410862112,1.1250720477569305,
1928-04-18 00:00:00+00:00,1.0,0.9893563563433893,1.004115222299809,1.0690032975404289,1.1173440884363464,
1928-04-19 00:00:00+00:00,1.0056351793249667,0.9974592914820215,1.0113343284432752,1.0691720320368074,1.1166097409531948,
1928-04-20 00:00:00+00:00,0.985226743730162,0.9907786731068344,0.9802331779677156,1.0476706994452363,1.1185655944771835,
1928-04-23 00:00:00+00:00,0.9901757739111399,0.981045039418212,0.9730690712181486,1.0268096520228993,1.1069364429512,
1928-04-24 00:00:00+00:00,1.0052219521389942,0.9806419166065944,0.9861680096602515,1.0349462153332984,1.1152954660909111,
1928-04-25 00:00:00+00:00,1.0041558401925221,0.9994829250877487,0.9902663663113772,1.0292864332774838,1.1121979779689148,
1928-04-26 00:00:00+00:00,1.0072425964925507,1.0167101671644196,0.9918492178169882,1.0220472489823966,1.1138443834800906,
1928-04-27 00:00:00+00:00,1.0107858756665313,1.0223376781909497,1.0175801525287163,1.0390707365497434,1.1156463144054565,
1928-04-30 00:00:00+00:00,1.00355689500705,1.0217278881506289,1.0313316132335135,1.0455267675033824,1.1151892163176862,
1928-05-01 00:00:00+00:00,1.0015190221086334,1.015922002271381,1.0275325032023641,1.0437994665060535,1.128995443483585,
1928-05-02 00:00:00+00:00,1.0025277672055037,1.007621931717695,1.02586652881394,1.028526930366839,1.1247873435998388,
1928-05-03 00:00:00+00:00,1.005042883603352,1.0091139395025712,1.0236261431969222,1.0539397390795464,1.1266251952228952,
1928-05-04 00:00:00+00:00,1.0155544135070522,1.0232557668606768,1.0284552569745187,1.0641429697156768,1.1572327064601322,
1928-05-07 00:00:00+00:00,1.0083992133506112,1.0292486094774358,1.0334177137930183,1.0747762029177914,1.161639169147197,
1928-05-08 00:00:00+00:00,0.9931406471976927,1.0170597163764012,1.024772485040862,1.0540822121832665,1.1563034605700568,
1928-05-09 00:00:00+00:00,0.9985199464248646,1.0,1.020675736207239,1.0503372750551072,1.1480431500053498,
1928-05-10 00:00:00+00:00,0.9985177526193296,0.9902008444666984,1.0140491106377032,1.0581151141797787,1.1614942257211232,
1928-05-11 00:00:00+00:00,1.0074221441204394,1.0044400666282873,1.0059288952860874,1.0473251055051238,1.166762161615053,
1928-05-14 00:00:00+00:00,1.0039292692194413,1.0098814607312816,1.001469901365497,1.0530654659836505,1.1720183433562095,
1928-05-15 00:00:00+00:00,0.997553760122175,1.0089064974433413,1.0059200261063046,1.033451589595795,1.1658090140926787,
1928-05-16 00:00:00+00:00,0.9833251514092489,0.9847739998036444,0.9906126217289418,1.0188007584424406,1.1424501486427827,
1928-05-17 00:00:00+00:00,1.0034913518621718,0.9843444380399585,0.9955468456548123,1.0307377237397086,1.1470923482918465,
1928-05-18 00:00:00+00:00,0.9900596046422891,0.976949518027298,0.9783889724524907,1.020491783255629,1.1422018042598836,
1928-05-21 00:00:00+00:00,0.9854417211638236,0.9790523644750263,0.9603717538098215,1.0,1.1281608960417144,
1928-05-22 00:00:00+00:00,0.9862456157942853,0.962226630358789,0.9494851000427302,1.0010341498245021,1.1158501547370896,
1928-05-23 00:00:00+00:00,1.020144595937663,0.9914658596564838,0.9850374439662808,1.0313316132335135,1.159037496412528,
1928-05-24 00:00:00+00:00,1.006075991859919,1.0122262704395055,0.9875745532021795,1.0322078358043323,1.1722713831776583,
1928-05-25 00:00:00+00:00,1.0015097522913863,1.027892509873682,0.9989959609594846,1.0294878270602157,1.163062472744201,
1928-05-28 00:00:00+00:00,0.9834170889431187,0.9908860604974288,0.9969434809726176,1.00513612660485,1.1424402016111028,
1928-05-29 00:00:00+00:00,1.0127746552835215,0.9974835861954041,1.0237602825398002,1.0071137900140996,1.1536670164582645,
1928-05-31 00:00:00+00:00,1.0090817511577856,1.0050251448938021,1.0126582278481013,1.0126582278481013,1.1689070301902844,
1928-06-01 00:00:00+00:00,1.003499984741211,1.025549310567043,1.0100653672442692,1.0146612233625707,1.1695804121962718,
1928-06-04 00:00:00+00:00,0.9865470621888798,0.9989908951527938,0.9949748551061974,0.9984871060634932,1.147161006633617,
1928-06-05 00:00:00+00:00,1.002525310421002,0.9925000190734863,1.0143076490041827,0.9959859547174579,1.1473989165818281,
1928-06-06 00:00:00+00:00,0.9904281848661834,0.9795715070430299,0.9919273536894205,0.9713438769631956,1.1364162262675654,
1928-06-07 00:00:00+00:00,0.997456803792034,0.9904041093924206,0.980500030517578,0.9608035647701395,1.11610705469325,
1928-06-08 00:00:00+00:00,0.9877613583045239,0.9758186633243385,0.9651221292359391,0.9555994278142425,1.0962083053536695,
1928-06-11 00:00:00+00:00,0.9643778779472203,0.9501526169968243,0.9434343951999546,0.9229249267004216,1.0625711254973564,
1928-06-12 00:00:00+00:00,0.9817987073322646,0.9352371025887031,0.9239294609640691,0.9074715973974741,1.03968258430611,
1928-06-13 00:00:00+00:00,1.0299890530253317,0.9752193376980796,0.9608341574903407,0.927799549281166,1.0535414985015668,
1928-06-14 00:00:00+00:00,1.008470082190674,1.019807223010711,0.971443072113144,0.931996024428619,1.0583332909478083,
1928-06-15 00:00:00+00:00,0.9837270615035355,1.0218102298365483,0.9674754238090075,0.9190779956880261,1.0457589113467127,
1928-06-18 00:00:00+00:00,0.9818569820309234,0.974060360669642,0.9850106701246721,0.9177057515553217,1.0262130120108712,
1928-06-19 00:00:00+00:00,0.996739159392049,0.9627297053591793,1.0,0.9115307846720085,1.01494191822488,
1928-06-20 00:00:00+00:00,1.0125408691560929,0.9909284910154617,0.9830598356186513,0.9322288967721284,1.016976969444505,
1928-06-21 00:00:00+00:00,0.9994614847040292,1.0086956440613712,0.9742782262077522,0.9454916077142393,1.0108931834935813,
1928-06-22 00:00:00+00:00,0.9989224918647365,1.0109051669179638,0.9893277023461304,0.9576446451976984,1.0043337938798698,
1928-06-25 00:00:00+00:00,0.9962242934888839,0.9946149497515823,1.003804331319318,0.9351898386508601,0.990348508908443,
1928-06-26 00:00:00+00:00,1.011369842968508,1.0064655626447403,1.018538721360911,0.9401106953298182,1.004301071078781,
