Date,close,high,low,open,volume,symbol,year,month,weekday,date,growth_adj_1d,growth_adj_3d,growth_adj_7d,growth_adj_30d,growth_adj_90d,growth_adj_365d,SMA10,SMA20,is_growing_moving_average,high_minus_low_relative,30d_volatility,is_positive_growth_7d
1995-03-15,1.284160017967224,1.30556253978722,1.112938682238261,1.1414755715264215,92646400.0,ASML,1995,3,2,1995-03-15,,,,,,,,,0,0.14999988697193292,,0
1995-03-16,1.4125761985778809,1.4553812388397651,1.3555024245057332,1.4125761985778809,22867200.0,ASML,1995,3,3,1995-03-16,1.1000001392458354,,,,,,,,0,0.07070685067084201,,0
1995-03-17,1.3626360893249512,1.419709858308032,1.355502303640367,1.419709858308032,17163733.0,ASML,1995,3,4,1995-03-17,0.9646460776394171,1.061110819726308,,,,,,,0,0.047120104311543225,,0
1995-03-20,1.3555028438568115,1.362636632384466,1.326965947992296,1.3555028438568115,7141333.0,ASML,1995,3,0,1995-03-20,0.9947651133534314,0.9595962647689178,,,,,,,0,0.026315462600341257,,0
1995-03-21,1.4197098016738892,1.433978533642661,1.3412335175987784,1.3555022495675502,8198400.0,ASML,1995,3,1,1995-03-21,1.0473676304760746,1.041884779653247,,,,,,,0,0.06532674208104558,,0
1995-03-22,1.5909315347671509,1.6979453119037555,1.42684455597604,1.42684455597604,18216533.0,ASML,1995,3,2,1995-03-22,1.1206033323791842,1.173683656937579,1.2388888553667436,,,,,,0,0.17040378545730053,,1
1995-03-23,1.555260419845581,1.6194679714072118,1.54812605392172,1.5766629370327914,8507733.0,ASML,1995,3,3,1995-03-23,0.9775784726482333,1.0954776941117634,1.1010099288175381,,,,,,0,0.0458713644191981,,1
1995-03-24,1.5623944997787476,1.576663234316878,1.533857611286969,1.569528867047813,2049067.0,ASML,1995,3,4,1995-03-24,1.0045870645469617,0.982062688201991,1.1465970349814796,,,,,,0,0.027397448618752006,,1
1995-03-27,1.5837972164154053,1.5837972164154053,1.5338572382615516,1.5552603348636354,2526933.0,ASML,1995,3,0,1995-03-27,1.0136986635831657,1.0183485647841906,1.1684204305385504,,,,,,0,0.031531800685243264,,1
1995-03-28,1.6337368488311768,1.6979449866985303,1.5837974440829796,1.5909312300581329,13986133.0,ASML,1995,3,1,1995-03-28,1.0315315823883056,1.0456621865108537,1.1507540815066164,,,,1.4760705471038817,,0,0.06986898942581556,,1
