Date,close,high,low,open,volume,symbol,year,month,weekday,date,growth_adj_1d,growth_adj_3d,growth_adj_7d,growth_adj_30d,growth_adj_90d,growth_adj_365d,SMA10,SMA20,is_growing_moving_average,high_minus_low_relative,30d_volatility,is_positive_growth_7d
2001-07-20,1.257537603378296,1.272120304175003,1.2223677166748803,1.2438128468598102,17858000.0,HDB,2001,7,4,2001-07-20,,,,,,,,,0,0.03956349883014678,,0
2001-07-23,1.3295927047729492,1.3295927047729492,1.2652576332724166,1.2867026571059277,4428000.0,HDB,2001,7,0,2001-07-23,1.0572985660238563,,,,,,,,0,0.048387052117226347,,0
2001-07-24,1.3115794658660889,1.342460353327135,1.3115794658660889,1.3295932316700492,4202000.0,HDB,2001,7,1,2001-07-24,0.9864520624683057,1.0429743510990153,,,,,,,0,0.023544808579825036,,0
2001-07-25,1.256679892539978,1.2867029323287529,1.256679892539978,1.273835915276421,1790000.0,HDB,2001,7,2,2001-07-25,0.9581423964350811,0.9451615431017107,,,,,,,0,0.023890761654579228,,0
2001-07-26,1.256679892539978,1.2652579039081997,1.256679892539978,1.256679892539978,1784000.0,HDB,2001,7,3,2001-07-26,1.0,0.9581423964350811,,,,,,,0,0.0068259319013085785,,0
2001-07-27,1.256679892539978,1.2695469095923102,1.256679892539978,1.256679892539978,897000.0,HDB,2001,7,4,2001-07-27,1.0,1.0,0.999317944182334,,,,,,0,0.010238897851962601,,0
2001-07-30,1.252390742301941,1.2652577578691315,1.243812731923814,1.2652577578691315,2105000.0,HDB,2001,7,0,2001-07-30,0.9965869190209068,0.9965869190209068,0.94193563021678,,,,,,0,0.017123270893795374,,0
2001-07-31,1.256679892539978,1.2867029323287529,1.2352348641194244,1.2704046493743553,739000.0,HDB,2001,7,1,2001-07-31,1.0034247699964258,1.0,0.9581423964350811,,,,,,0,0.04095559140785023,,0
2001-08-01,1.2858449220657349,1.2909917691165067,1.265257738378544,1.265257738378544,887000.0,HDB,2001,8,2,2001-08-01,1.0232080020527814,1.0267122541183145,1.0232080020527814,,,,,,0,0.02001332376583993,,1
2001-08-02,1.2867028713226318,1.2867028713226318,1.254106409217286,1.2772670183617834,1224000.0,HDB,2001,8,3,2001-08-02,1.000667226072269,1.0238907131091053,1.0238907131091053,,,,1.2750367879867555,,0,0.025333325068155926,,1
2001-08-03,1.2867028713226318,1.3081478987264177,1.2781248603611175,1.2781248603611175,576000.0,HDB,2001,8,4,2001-08-03,1.0,1.000667226072269,1.0238907131091053,,,,1.277953314781189,,0,0.023333311080932617,,1
2001-08-06,1.2867028713226318,1.302143311504949,1.2721202731396488,1.2867028713226318,764000.0,HDB,2001,8,0,2001-08-06,1.0,1.0,1.0273973033029804,,,,1.2736643314361573,,0,0.023333311080932617,,1
2001-08-07,1.3253039121627808,1.3510380471404904,1.2909918685364428,1.2909918685364428,1315000.0,HDB,2001,8,1,2001-08-07,1.029999964794102,1.029999964794102,1.0546073984553863,,,,1.2750367760658263,,0,0.04530747857376913,,1
2001-08-08,1.3596160411834717,1.372483057383756,1.3253038957247585,1.3253038957247585,1626000.0,HDB,2001,8,2,2001-08-08,1.0258900080998754,1.0566666722254927,1.0573717077788993,,,,1.2853303909301759,,0,0.03470035674037114,,1
2001-08-09,1.4025063514709473,1.4574056919789464,1.368194302000188,1.3810613205517226,1018000.0,HDB,2001,8,3,2001-08-09,1.0315458989805253,1.0582526306605244,1.090000172323606,,,,1.2999130368232727,,0,0.06360854614682744,,1
2001-08-10,1.365620732307434,1.402506202009301,1.3639051504683162,1.3982171962825252,182000.0,HDB,2001,8,4,2001-08-10,0.9737002123913182,1.0044164609287307,1.0613333992980685,,,,1.3108071208000183,,0,0.028266304565955355,,1
2001-08-13,1.3724827766418457,1.3724827766418457,1.355326758550737,1.3639047675962914,245000.0,HDB,2001,8,0,2001-08-13,1.0050248536596373,0.9785929134669423,1.0666664443136267,,,,1.3228163242340087,,0,0.012499987892806692,,1
2001-08-14,1.3759143352508545,1.3767721773054118,1.3656207418859845,1.372483171548552,324000.0,HDB,2001,8,1,2001-08-14,1.0025002562271892,1.0075376733084798,1.0381877866831932,,,,1.3347397685050963,,0,0.00810474542907804,,1
2001-08-15,1.295280933380127,1.3681941316872208,1.278124910780331,1.3639051260372717,1329000.0,HDB,2001,8,2,2001-08-15,0.9413964955485208,0.9437502279987701,0.9526814145651411,,,,1.3356833696365356,,0,0.06953643691168052,,0
2001-08-16,1.3295927047729492,1.3381707143063537,1.2952806666393315,1.2952806666393315,390000.0,HDB,2001,8,3,2001-08-16,1.0264898297416325,0.9663339284349705,0.9480118955457661,,,,1.3399723529815675,1.3075045704841615,1,0.0322580347448179,,0
2001-08-17,1.346749186515808,1.3510381924303374,1.3210150487706644,1.3424601806012786,445000.0,HDB,2001,8,4,2001-08-17,1.0129035618812219,1.0397352047801485,0.9861809759143452,,,,1.345976984500885,1.311965149641037,1,0.022293047555013722,,0
2001-08-20,1.3681939840316772,1.3724829892187569,1.3295928350900128,1.3596159736575184,305000.0,HDB,2001,8,0,2001-08-20,1.0159233788522637,1.029032409037864,0.9968751574277223,,,,1.3541260957717896,1.3138952136039734,1,0.03134800666376199,,0
2001-08-21,1.3776297569274902,1.3802031805339914,1.3596159961978858,1.368194006714255,775000.0,HDB,2001,8,1,2001-08-21,1.0068965168725625,1.022929711575749,1.0012467503482496,1.095497862828574,,,1.3593586802482605,1.3171977281570435,1,0.014943916703731018,,1
2001-08-22,1.4153733253479004,1.4153733253479004,1.3767722709116923,1.38106127696016,214000.0,HDB,2001,8,2,2001-08-22,1.0273974688994736,1.0344829328785667,1.0927153244311132,1.0645164645285863,,,1.3649344086647033,1.3251323997974396,1,0.02727270165750786,,1
2001-08-23,1.4342445135116575,1.441106838893599,1.4153728119375193,1.4153728119375193,559000.0,HDB,2001,8,3,2001-08-23,1.0133330110337628,1.0410957706883701,1.0787096742957683,1.09352467832711,,,1.3681082248687744,1.3340106308460236,1,0.017942566078270425,,1
2001-08-24,1.4153733253479004,1.4411073616387056,1.4153733253479004,1.4411073616387056,983000.0,HDB,2001,8,4,2001-08-24,0.9868424191370604,1.0,1.050955396534993,1.126279917224723,,,1.373083484172821,1.3419453024864196,1,0.018181801105005082,,1
2001-08-27,1.3810608386993408,1.415372876198624,1.3810608386993408,1.415372876198624,1358000.0,HDB,2001,8,0,2001-08-27,0.9757572888833937,0.9629186834523077,1.009404261981732,1.0989758385550088,,,1.3739412903785706,1.3483788073062897,1,0.024844696582373312,,1
2001-08-28,1.371625304222107,1.388781326933449,1.3656207167247296,1.3853501632943652,582000.0,HDB,2001,8,1,2001-08-28,0.9931679081667972,0.9690908254788254,0.9956414612306467,1.09146753470353,,,1.3735123872756958,1.354126077890396,1,0.01688552269882082,,0
2001-08-29,1.36390483379364,1.3724828432555296,1.351037819600806,1.3596158290626954,1421000.0,HDB,2001,8,2,2001-08-29,0.9943712977555152,0.9875776617329486,0.9636361017743432,1.089040973974889,,,1.3803747773170472,1.3580290734767915,1,0.015723255115296646,,0
2001-08-30,1.346749186515808,1.3596162042593962,1.3295930605997233,1.3596162042593962,1083000.0,HDB,2001,8,3,2001-08-30,0.9874216683944772,0.9818637658333323,0.9389955295825936,1.0716724239088316,,,1.382090425491333,1.3610313892364503,1,0.022293047555013722,0.8758954299682795,0
2001-08-31,1.3295927047729492,1.349322147151367,1.3295927047729492,1.3381707143063537,80000.0,HDB,2001,8,4,2001-08-31,0.9872608189300306,0.9748427249683888,0.9393936433316162,1.0340225963150615,,,1.3803747773170472,1.363175880908966,1,0.014838711364460234,0.8468171126331885,0
2001-09-04,1.346749186515808,1.3510381924303374,1.3167260428561351,1.3210150487706644,314000.0,HDB,2001,9,1,2001-09-04,1.0129035618812219,1.0,0.9751555824174648,1.0466668074902585,,,1.3782302975654601,1.3661781966686248,1,0.025477757787232568,0.847365626881146,0
2001-09-05,1.4453961849212646,1.4582633036976298,1.3596160747985455,1.3681940858108173,1393000.0,HDB,2001,9,2,2001-09-05,1.0732482331477529,1.087096958138087,1.053783551872423,1.1233333018333194,,,1.3850069403648377,1.372182810306549,1,0.06824926613768384,0.9017691061820581,1
2001-09-06,1.393928050994873,1.4239510880763822,1.393928050994873,1.4239510880763822,413000.0,HDB,2001,9,3,2001-09-06,0.9643916772001199,1.0350316636174268,1.0220126921302308,1.0833332870097834,,,1.3828624129295348,1.373898410797119,1,0.02153844099778399,0.8792907949760242,1
2001-09-07,1.4745614528656006,1.4831394636983954,1.415373116764544,1.4582632731864729,1464000.0,HDB,2001,9,4,2001-09-07,1.0578461720554213,1.0201780440882544,1.0949042833138494,1.1126213688294668,,,1.3868941068649292,1.377501165866852,1,0.045956949981404406,0.9164324410360729,1
2001-09-10,1.437675714492798,1.4694144303902856,1.4342445517104436,1.4694144303902856,1003000.0,HDB,2001,9,0,2001-09-10,0.9749852823691272,1.0313844487645554,1.0812903149452116,1.0574130276084266,,,1.389124345779419,1.38110391497612,1,0.024463012294987322,0.9035087784400813,1
2001-09-17,1.1580325365066528,1.3081478217587583,1.1280094999078218,1.3081478217587583,853000.0,HDB,2001,9,0,2001-09-17,0.8054893915455744,0.7853403018613984,0.8598724603670365,0.8256879088583873,,,1.3668215155601502,1.3703814029693604,0,0.15555549276218594,1.031390023960627,0
2001-09-18,1.115142583847046,1.20263838815286,1.115142583847046,1.170899764168383,1084000.0,HDB,2001,9,1,2001-09-18,0.9629630849673795,0.7756565493912237,0.7715134407302945,0.8165829336545255,,,1.341173243522644,1.35734281539917,0,0.07846153987229948,1.2135591463675162,0
2001-09-19,1.1614636182785034,1.1614636182785034,1.1151423037076424,1.1151423037076424,1178000.0,HDB,2001,9,2,2001-09-19,1.0415382168185687,1.0029628543790323,0.8332306803421774,0.8462500499425878,,,1.3209291219711303,1.3506519496440887,0,0.039881847215771975,1.3194496095903643,0
2001-09-20,1.115142583847046,1.162321752158634,1.115142583847046,1.162321752158634,616000.0,HDB,2001,9,3,2001-09-20,0.9601183939793883,1.0,0.7562537198296652,0.8104738465739838,,,1.2977684617042542,1.3399294435977935,0,0.042307745211225135,1.4710464545809088,0
2001-09-21,1.071394443511963,1.0851193005795696,1.063674275322651,1.0722522854254182,1395000.0,HDB,2001,9,4,2001-09-21,0.9607690164748622,0.9224520050830011,0.7452267800808914,0.8271521767220672,,,1.2719486355781555,1.3261617064476012,0,0.020015994470368247,1.6590977010765182,0
2001-09-24,1.1923445463180542,1.223225424036559,1.1151423520217922,1.1151423520217922,829000.0,HDB,2001,9,0,2001-09-24,1.112890358484243,1.0692305751652629,1.029629573202587,0.8967742843637725,,,1.2565081715583801,1.3173692345619201,0,0.09064751656601776,1.703799859560719,1
2001-09-25,1.115142583847046,1.1194315898519205,1.1108535778421715,1.1194315898519205,1016000.0,HDB,2001,9,1,2001-09-25,0.9352519683094899,1.0408328982850419,1.0,0.8280254371135322,,,1.2234828114509582,1.304244875907898,0,0.0076923006385033865,1.813756664411914,0
2001-09-26,1.1237207651138306,1.1280098740227082,1.0722526853031138,1.1151427518120445,949000.0,HDB,2001,9,2,2001-09-26,1.007692452419126,0.9424463495756046,0.9675040590418024,0.8213168441236279,,,1.196462082862854,1.2896622478961945,0,0.049618366457743944,1.898803872219226,0
2001-09-27,1.132298469543457,1.1451654848242074,1.132298469543457,1.132298469543457,1338000.0,HDB,2001,9,3,2001-09-27,1.007633305974156,1.0153844772362888,1.0153844772362888,0.82191783666811,,,1.1622357845306397,1.2745649456977843,0,0.011363625074878347,1.9510682291955252,1
2001-09-28,1.183766484260559,1.2009225039623443,1.1322984251552035,1.1322984251552035,649000.0,HDB,2001,9,4,2001-09-28,1.0454544593157085,1.053434733085711,1.1048839122034717,0.8363634265677488,,,1.1368448615074158,1.2629846036434174,0,0.05797095940759543,1.9736335294565057,1
2001-10-01,1.2009224891662598,1.2009224891662598,1.1880554745484502,1.2009224891662598,735000.0,HDB,2001,10,0,2001-10-01,1.0144927273527407,1.060605945754278,1.0071941813083258,0.8373206087613866,,,1.1411338567733764,1.2539776861667633,0,0.010714275678809641,1.9812647052122503,1
2001-10-02,1.209500432014465,1.209500432014465,1.1923444134729453,1.1923444134729453,200000.0,HDB,2001,10,1,2001-10-02,1.0071427947478613,1.0217390406774194,1.0846150524015514,0.8545451651190109,,,1.1505696415901183,1.2458714425563813,0,0.01418438397160874,1.9801583448355395,1
2001-10-03,1.1691839694976809,1.2137896033812696,1.1691839694976809,1.20092258770766,1119000.0,HDB,2001,10,2,2001-10-03,0.9666668473614054,0.9735715502416702,1.0404577416341017,0.8465839713468366,,,1.1513416767120361,1.2361353993415833,0,0.03815108233373466,2.0098636179732075,1
2001-10-04,1.2052117586135864,1.2086430246196846,1.1708997121003917,1.1837667295428396,691000.0,HDB,2001,10,3,2001-10-04,1.0308144740740708,0.9964541778676873,1.064394054245722,0.878674193968083,,,1.1603485941886902,1.229058527946472,0,0.03131674765827952,2.0177746253259072,1
2001-10-05,1.2009224891662598,1.2009224891662598,1.183766469675847,1.183766469675847,410000.0,HDB,2001,10,4,2001-10-05,0.9964410657159031,1.0271458731017453,1.0144927273527407,0.880503140256456,,,1.1733013987541199,1.2226250171661377,0,0.01428570090507952,2.0201614608495255,1
2001-10-08,1.2009224891662598,1.2034959125414102,1.1880554745484502,1.1880554745484502,204000.0,HDB,2001,10,0,2001-10-08,1.0,0.9964410657159031,1.0,0.8917194836205408,,,1.1741591930389403,1.2153336822986602,0,0.012857147844470415,2.0114091839562964,0
2001-10-09,1.1708996295928955,1.1932024991580854,1.1708996295928955,1.1923446571525176,46000.0,HDB,2001,10,1,2001-10-09,0.9750001687501018,0.9750001687501018,0.9680853339115567,0.880645347548629,,,1.1797348976135253,1.2016088545322419,0,0.019047635682440413,2.0041819620772485,0
2001-10-10,1.2481019496917725,1.2867030029679425,1.1837667586401883,1.1837667586401883,724000.0,HDB,2001,10,2,2001-10-10,1.0659341912386795,1.0392860163342157,1.0674983426500428,0.9267515898195957,,,1.1921730160713195,1.1943175494670868,0,0.08247422764877099,1.951426407131907,1
2001-10-11,1.458263278007507,1.4599788597281471,1.2867028562685223,1.2867028562685223,1155000.0,HDB,2001,10,3,2001-10-11,1.168384744826042,1.245421248031758,1.2099643631796442,1.0089021219375527,,,1.2247694969177245,1.1935026407241822,1,0.11882353898150672,1.9715042139336334,1
2001-10-12,1.3596160411834717,1.4325291329850836,1.3450333410167854,1.4325291329850836,224000.0,HDB,2001,10,4,2001-10-12,0.9323529308378239,1.0893469411847634,1.1321430429097759,0.9753846622234826,,,1.2423544526100159,1.1895996570587157,1,0.06435330955064184,1.9391783105888232,1
2001-10-15,1.4016484022140503,1.4256668554596357,1.3596161857277504,1.3681941974398903,604000.0,HDB,2001,10,0,2001-10-15,1.0309148757865432,0.9611765058838947,1.1671431044539307,0.9505527216177704,,,1.2624270439147949,1.2017804503440856,1,0.047123565102026505,1.9515841552042104,1
2001-10-16,1.355326771736145,1.401647980129605,1.3424597580426356,1.401647980129605,178000.0,HDB,2001,10,1,2001-10-16,0.9669520327603304,0.9968452347446614,1.1575089251735198,0.9427207805442376,,,1.2770096778869628,1.2137896597385407,1,0.04367081306241034,1.9438069215756355,1
2001-10-17,1.3724827766418457,1.3724827766418457,1.3681937721190685,1.3724827766418457,517000.0,HDB,2001,10,2,2001-10-17,1.012658205580728,0.9791919103777136,1.0996559832157862,1.1851849869280084,,,1.2973395586013794,1.2243406176567078,1,0.0031249969732017133,1.948089409720934,1
2001-10-18,1.355326771736145,1.3724827899941576,1.355326771736145,1.3724827899941576,283000.0,HDB,2001,10,3,2001-10-18,0.9875000217141686,1.0,0.9294115762059036,1.2153842848154053,,,1.3123510599136352,1.2363498270511628,1,0.012658215432457006,1.9516963307631636,0
2001-10-19,1.3381706476211548,1.3553267680909604,1.3381706476211548,1.3553267680909604,34000.0,HDB,2001,10,4,2001-10-19,0.9873417064631479,0.9749999565716628,0.9842268751524512,1.152141682754181,,,1.3260758757591247,1.2496886372566223,1,0.01282057748038623,1.95463170647465,0
2001-10-22,1.3038588762283323,1.3295929087770075,1.3038588762283323,1.3295929087770075,62000.0,HDB,2001,10,0,2001-10-22,0.9743591959263058,0.9620254712139394,0.9302324849575334,1.1692306393055572,,,1.336369514465332,1.2552643537521362,1,0.019736823530408423,1.9414476927252828,0
2001-10-23,1.2867028713226318,1.2995698877649031,1.2867028713226318,1.2995698877649031,400000.0,HDB,2001,10,1,2001-10-23,0.9868421305261751,0.9615387048056865,0.9493672656332115,1.2009609337760812,,,1.3479498386383058,1.2638423681259154,1,0.009999990463256664,1.8594420491983115,0
2001-10-24,1.279840350151062,1.2875606208165322,1.279840350151062,1.2875606208165322,658000.0,HDB,2001,10,2,2001-10-24,0.9946665843960419,0.9815788913085834,0.9325001172565104,1.0733813092056268,,,1.3511236786842347,1.271648347377777,1,0.006032213833982472,1.8116995443022115,0
2001-10-25,1.2481019496917725,1.27984057304503,1.243812943772198,1.27984057304503,553000.0,HDB,2001,10,3,2001-10-25,0.9752012815852045,0.9700001278529979,0.9208863690436663,1.1192308210363917,,,1.3301075458526612,1.2774385213851929,1,0.028865934615140334,1.6780333154582767,0
