date,close,high,low,open,volume,symbol,currency,country,region
2008-05-15T00:00:00.000000000,19.667654037475586,19.675852496992885,19.224948169415303,19.265938903305532,349600,EPI,USD,India,ASIA
2008-05-16T00:00:00.000000000,19.49549102783203,19.6758524456532,19.339723424802326,19.56927559959893,523100,EPI,USD,India,ASIA
2008-05-19T00:00:00.000000000,19.61846160888672,19.90540138988933,19.552875507260065,19.610263150721387,611300,EPI,USD,India,ASIA
2008-05-20T00:00:00.000000000,19.183958053588867,19.44630253319338,19.060984274236308,19.44630253319338,551700,EPI,USD,India,ASIA
2008-05-21T00:00:00.000000000,18.888816833496094,19.356118022856176,18.888816833496094,19.323324188804765,565200,EPI,USD,India,ASIA
2008-05-22T00:00:00.000000000,18.946212768554688,19.04459118635835,18.864229711253795,19.019997363755813,627000,EPI,USD,India,ASIA
2008-05-23T00:00:00.000000000,18.642871856689453,19.17575926729302,18.577285737902805,19.17575926729302,780000,EPI,USD,India,ASIA
2008-05-27T00:00:00.000000000,18.49530029296875,18.708455542226165,18.273948148163466,18.446111101200486,400600,EPI,USD,India,ASIA
2008-05-28T00:00:00.000000000,18.708452224731445,19.093771922394904,18.593676943059403,18.847822879774323,315200,EPI,USD,India,ASIA
2008-05-29T00:00:00.000000000,18.790443420410156,18.880624931672866,18.42971893905593,18.651072704684427,1051600,EPI,USD,India,ASIA
2008-05-30T00:00:00.000000000,19.03638458251953,19.118367604756813,18.64286795221589,18.79043707950378,444600,EPI,USD,India,ASIA
2008-06-02T00:00:00.000000000,18.200164794921875,18.642870677813278,18.093586381322766,18.32313856440858,581200,EPI,USD,India,ASIA
2008-06-03T00:00:00.000000000,18.036195755004883,18.298540170340857,17.92142046421941,18.183764879555383,518200,EPI,USD,India,ASIA
2008-06-04T00:00:00.000000000,17.642683029174805,17.847639844391903,17.503312332279325,17.831242923887398,972700,EPI,USD,India,ASIA
2008-06-05T00:00:00.000000000,18.14277458190918,18.15097304125175,17.749257915643224,17.831240945372688,982500,EPI,USD,India,ASIA
2008-06-06T00:00:00.000000000,17.232770919799805,18.24115816438659,17.158986334713305,17.65088304739113,1176600,EPI,USD,India,ASIA
2008-06-09T00:00:00.000000000,17.044208526611328,17.29015606528918,16.954027032704502,17.150785376386047,557500,EPI,USD,India,ASIA
2008-06-10T00:00:00.000000000,16.798255920410156,16.986815764979262,16.724471361457727,16.81465283655425,647400,EPI,USD,India,ASIA
2008-06-11T00:00:00.000000000,16.54411506652832,17.068804035048107,16.54411506652832,17.052407113857747,564100,EPI,USD,India,ASIA
2008-06-12T00:00:00.000000000,17.257362365722656,17.396733055752893,17.09339785984353,17.09339785984353,467700,EPI,USD,India,ASIA
2008-06-13T00:00:00.000000000,17.462318420410156,17.4869137988984,17.10979404425623,17.150784778040375,466300,EPI,USD,India,ASIA
2008-06-16T00:00:00.000000000,17.240966796875,17.380337485184647,17.16718222284658,17.23276833712781,507300,EPI,USD,India,ASIA
2008-06-17T00:00:00.000000000,17.4459285736084,17.80665152315548,17.413134725269526,17.80665152315548,405500,EPI,USD,India,ASIA
2008-06-18T00:00:00.000000000,17.16718101501465,17.208171747170315,17.003214958999592,17.17537947418502,414800,EPI,USD,India,ASIA
2008-06-19T00:00:00.000000000,17.142587661743164,17.1589845820201,16.822855534824853,17.052406163916405,332300,EPI,USD,India,ASIA
2008-06-20T00:00:00.000000000,16.265369415283203,16.691679872772756,16.14239566584862,16.691679872772756,766900,EPI,USD,India,ASIA
2008-06-23T00:00:00.000000000,15.921052932739258,16.175199064922563,15.863665247765331,15.98663908180905,554000,EPI,USD,India,ASIA
2008-06-24T00:00:00.000000000,15.461939811706543,15.707887319494114,15.379956787878646,15.699688860741713,1004000,EPI,USD,India,ASIA
2008-06-25T00:00:00.000000000,15.994828224182129,16.175189638085854,15.658699210631962,15.77347451368922,673300,EPI,USD,India,ASIA
2008-06-26T00:00:00.000000000,15.420954704284668,16.199791448052284,15.330774743375603,16.199791448052284,583600,EPI,USD,India,ASIA
2008-06-27T00:00:00.000000000,15.158601760864258,15.486532263668765,15.043826475806675,15.371756978611183,833200,EPI,USD,India,ASIA
2008-06-30T00:00:00.000000000,14.920860290527344,15.093023305318837,14.80608338363624,14.863471055233404,289000,EPI,USD,India,ASIA
2008-07-01T00:00:00.000000000,14.601127624511719,14.674912226059531,14.150223116116765,14.35517999515027,655300,EPI,USD,India,ASIA
2008-07-02T00:00:00.000000000,14.69950008392334,15.256982759487705,14.691301625318442,15.256982759487705,507900,EPI,USD,India,ASIA
2008-07-03T00:00:00.000000000,14.674907684326172,14.797881460947773,14.363374012638351,14.617520026149183,659600,EPI,USD,India,ASIA
2008-07-07T00:00:00.000000000,14.81428050994873,15.125815790093291,14.617522126345307,14.896263560707649,432200,EPI,USD,India,ASIA
2008-07-08T00:00:00.000000000,15.289777755737305,15.306174675869984,14.699502704228152,14.797881097631493,898000,EPI,USD,India,ASIA
2008-07-09T00:00:00.000000000,15.06022834777832,15.675098829259753,14.863468417651346,15.675098829259753,718100,EPI,USD,India,ASIA
2008-07-10T00:00:00.000000000,15.420954704284668,15.502937766317604,15.166808619309732,15.166808619309732,530900,EPI,USD,India,ASIA
2008-07-11T00:00:00.000000000,14.81428050994873,15.027435816443264,14.576531382814164,14.904462022153202,494600,EPI,USD,India,ASIA
2008-07-14T00:00:00.000000000,14.789692878723145,15.240597501053633,14.756899019216855,15.240597501053633,453300,EPI,USD,India,ASIA
2008-07-15T00:00:00.000000000,14.502742767333984,14.732293369296496,13.961656971713492,14.142018382354923,731400,EPI,USD,India,ASIA
2008-07-16T00:00:00.000000000,15.027425765991211,15.03562422195358,14.445349465923373,14.601115438121603,608900,EPI,USD,India,ASIA
2008-07-17T00:00:00.000000000,15.453742980957031,15.453742980957031,14.95364789024993,15.03563092271448,971300,EPI,USD,India,ASIA
2008-07-18T00:00:00.000000000,15.461939811706543,15.724284236998917,15.330767599060355,15.330767599060355,378000,EPI,USD,India,ASIA
2008-07-21T00:00:00.000000000,15.56851577758789,15.634101880243763,15.412748197394183,15.527525049813983,447500,EPI,USD,India,ASIA
2008-07-22T00:00:00.000000000,16.355548858642578,16.388341124684967,15.576712603013553,15.699686337140276,1153200,EPI,USD,India,ASIA
2008-07-23T00:00:00.000000000,17.027812957763672,17.06880369622943,16.667088517218527,16.84744995564288,891900,EPI,USD,India,ASIA
2008-07-24T00:00:00.000000000,16.134199142456055,17.003215514875198,16.109603764140854,17.003215514875198,333600,EPI,USD,India,ASIA
2008-07-25T00:00:00.000000000,16.412940979003906,16.412940979003906,16.142398064567416,16.24077645325543,380800,EPI,USD,India,ASIA
2008-07-28T00:00:00.000000000,15.96203899383545,16.429341927646604,15.945643634164014,16.429341927646604,378700,EPI,USD,India,ASIA
2008-07-29T00:00:00.000000000,16.21617889404297,16.24897116146934,15.748876182725741,15.896445295384241,773700,EPI,USD,India,ASIA
2008-07-30T00:00:00.000000000,16.306360244750977,16.57690312065935,16.199783411567225,16.478524745981435,398600,EPI,USD,India,ASIA
2008-07-31T00:00:00.000000000,15.994828224182129,16.273569586203664,15.986629764864292,16.01942360213564,283500,EPI,USD,India,ASIA
2008-08-01T00:00:00.000000000,16.585100173950195,16.65068627274388,16.298160405341854,16.453927976362827,481200,EPI,USD,India,ASIA
2008-08-04T00:00:00.000000000,16.535913467407227,16.642490307523286,16.240775196784025,16.642490307523286,638500,EPI,USD,India,ASIA
2008-08-05T00:00:00.000000000,17.478715896606445,17.478715896606445,16.667087144975618,16.667087144975618,420200,EPI,USD,India,ASIA
2008-08-06T00:00:00.000000000,17.36394500732422,17.42953113838214,17.044212813878943,17.158988152306126,428400,EPI,USD,India,ASIA
2008-08-07T00:00:00.000000000,16.872039794921875,17.15897956101939,16.773659865744243,17.019608906840364,654200,EPI,USD,India,ASIA
2008-08-08T00:00:00.000000000,17.4459285736084,17.503316244504674,16.91303948397898,16.91303948397898,432600,EPI,USD,India,ASIA
2008-08-11T00:00:00.000000000,17.544301986694336,18.036198625585943,17.413129758149417,17.429526677641608,489100,EPI,USD,India,ASIA
2008-08-12T00:00:00.000000000,16.91303825378418,17.462322663933264,16.806461381828374,17.462322663933264,377700,EPI,USD,India,ASIA
2008-08-13T00:00:00.000000000,16.847450256347656,16.9294332984389,16.609701154349157,16.790062595992723,316200,EPI,USD,India,ASIA
2008-08-14T00:00:00.000000000,16.80645751953125,17.068801972083747,16.339156267960078,16.3965439214939,293000,EPI,USD,India,ASIA
2008-08-15T00:00:00.000000000,16.71626853942871,16.904829898467888,16.585096371911813,16.65068245567026,366500,EPI,USD,India,ASIA
2008-08-18T00:00:00.000000000,15.96203899383545,16.347358874502717,15.85546211933607,16.347358874502717,362400,EPI,USD,India,ASIA
2008-08-19T00:00:00.000000000,15.871854782104492,16.0768115780978,15.675096445594468,16.019423925411076,471100,EPI,USD,India,ASIA
2008-08-20T00:00:00.000000000,16.126005172729492,16.199789764521533,15.945643705958217,16.01122983602929,216000,EPI,USD,India,ASIA
2008-08-21T00:00:00.000000000,15.781673431396484,15.89644873778747,15.634104286781634,15.89644873778747,262900,EPI,USD,India,ASIA
2008-08-22T00:00:00.000000000,16.126005172729492,16.183392841079595,15.576720746998012,15.707893007140155,98200,EPI,USD,India,ASIA
2008-08-25T00:00:00.000000000,15.478341102600098,16.216187036373363,15.445548818708353,16.216187036373363,736700,EPI,USD,India,ASIA
2008-08-26T00:00:00.000000000,15.716085433959961,15.970231394932451,15.281576511778018,15.28977497035082,243900,EPI,USD,India,ASIA
2008-08-27T00:00:00.000000000,15.847262382507324,15.880056226604806,15.60131480656243,15.6505040090121,92000,EPI,USD,India,ASIA
2008-08-28T00:00:00.000000000,15.74067497253418,15.789864142033988,15.445536828144318,15.576708989274145,322600,EPI,USD,India,ASIA
2008-08-29T00:00:00.000000000,15.675098419189453,15.880055240988131,15.65870149815841,15.75707989695176,376300,EPI,USD,India,ASIA
2008-09-02T00:00:00.000000000,16.019426345825195,16.396546156858626,15.912847920135578,15.912847920135578,277500,EPI,USD,India,ASIA
2008-09-03T00:00:00.000000000,16.09320831298828,16.25717438931773,15.945640720727452,16.09320831298828,206600,EPI,USD,India,ASIA
2008-09-04T00:00:00.000000000,15.379964828491211,15.986637020070777,15.37176636545267,15.986637020070777,370200,EPI,USD,India,ASIA
2008-09-05T00:00:00.000000000,15.773475646972656,15.773475646972658,15.240588262596512,15.494734264924272,409500,EPI,USD,India,ASIA
2008-09-08T00:00:00.000000000,15.757078170776367,16.388345488048618,15.511130637039892,16.388345488048618,260200,EPI,USD,India,ASIA
2008-09-09T00:00:00.000000000,15.117619514465332,15.814473201127463,15.117619514465332,15.814473201127463,389900,EPI,USD,India,ASIA
2008-09-10T00:00:00.000000000,15.314374923706055,15.494736375131465,15.183202674724567,15.396357970243624,249300,EPI,USD,India,ASIA
2008-09-11T00:00:00.000000000,15.10941219329834,15.125809108946848,14.683101768612744,14.781481698807859,374700,EPI,USD,India,ASIA
2008-09-12T00:00:00.000000000,14.847074508666992,14.904462175680381,14.420763891286605,14.551936148373393,311100,EPI,USD,India,ASIA
2008-09-15T00:00:00.000000000,13.691113471984863,14.264991515357275,13.691113471984863,14.076431653836174,653000,EPI,USD,India,ASIA
2008-09-16T00:00:00.000000000,13.945258140563965,14.02724115731798,13.322189402407835,13.732102922481921,555000,EPI,USD,India,ASIA
2008-09-17T00:00:00.000000000,13.010660171508789,13.584539169879609,12.953272506226197,13.379582328900865,712400,EPI,USD,India,ASIA
2008-09-18T00:00:00.000000000,13.928860664367676,14.027240593255643,13.010654510146315,13.55993944935362,764000,EPI,USD,India,ASIA
2008-09-19T00:00:00.000000000,14.888057708740234,15.338961918537757,14.707696337560394,14.797876241302387,663700,EPI,USD,India,ASIA
2008-09-22T00:00:00.000000000,14.224010467529297,15.576725817925492,14.109233529767332,14.5273458314711,297500,EPI,USD,India,ASIA
2008-09-23T00:00:00.000000000,13.945258140563965,14.305982476064038,13.732102922481921,13.969853514698965,671800,EPI,USD,India,ASIA
2008-09-24T00:00:00.000000000,13.945258140563965,14.355171660638053,13.814085939235936,14.355171660638053,162100,EPI,USD,India,ASIA
2008-09-25T00:00:00.000000000,14.224010467529297,14.379778163543765,13.764907407573023,13.805898165825528,166800,EPI,USD,India,ASIA
2008-09-26T00:00:00.000000000,13.699312210083008,13.707510669995065,13.21561558484236,13.412373931642712,195800,EPI,USD,India,ASIA
2008-09-29T00:00:00.000000000,12.223624229431152,12.912279247739644,11.821909062700596,12.863089268496953,693100,EPI,USD,India,ASIA
2008-09-30T00:00:00.000000000,13.109036445617676,13.125433364536121,12.707321314293246,12.707321314293246,471100,EPI,USD,India,ASIA
2008-10-01T00:00:00.000000000,13.092641830444336,13.182822549434078,12.731917390788933,13.018857250430813,291200,EPI,USD,India,ASIA
2008-10-02T00:00:00.000000000,12.543354988098145,13.068043840153702,12.469570422815815,13.068043840153702,299100,EPI,USD,India,ASIA
2008-10-03T00:00:00.000000000,12.174434661865234,12.830295819504594,12.11704622418566,12.56795135644885,310400,EPI,USD,India,ASIA
2008-10-06T00:00:00.000000000,11.231630325317383,11.797311422448903,10.657751551965749,11.797311422448903,634600,EPI,USD,India,ASIA
2008-10-07T00:00:00.000000000,10.870909690856934,11.73992615146886,10.862711230586507,11.477581677600838,500300,EPI,USD,India,ASIA
2008-10-08T00:00:00.000000000,10.936494827270508,11.403796074848193,10.657753457891491,10.862710255158635,838900,EPI,USD,India,ASIA
2008-10-09T00:00:00.000000000,10.321627616882324,11.280825786292015,10.247843022027983,11.05947200172899,570400,EPI,USD,India,ASIA
2008-10-10T00:00:00.000000000,10.231443405151367,10.403607153884597,9.428013098961749,9.993693540886259,862200,EPI,USD,India,ASIA
2008-10-13T00:00:00.000000000,11.403796195983887,11.403796195983887,10.682348168118253,10.813520394666888,556000,EPI,USD,India,ASIA
2008-10-14T00:00:00.000000000,10.838113784790039,12.29740571014289,10.559372463597787,11.789113034612075,576100,EPI,USD,India,ASIA
2008-10-15T00:00:00.000000000,9.624771118164062,10.338020686697705,9.5919780615136,10.338020686697705,472000,EPI,USD,India,ASIA
2008-10-16T00:00:00.000000000,10.198648452758789,10.231441504432688,9.419812889117676,10.190450776226331,564200,EPI,USD,India,ASIA
2008-10-17T00:00:00.000000000,9.706756591796875,10.165859500359831,9.509998202412751,9.608377397104812,577200,EPI,USD,India,ASIA
2008-10-20T00:00:00.000000000,10.001891136169434,10.01008959536424,9.591977558606358,9.706753641789335,1017200,EPI,USD,India,ASIA
2008-10-21T00:00:00.000000000,9.714957237243652,10.04288795993055,9.69856031018505,9.846129526318412,356700,EPI,USD,India,ASIA
2008-10-22T00:00:00.000000000,8.936117172241211,9.477203841845757,8.690169610059783,9.477203841845757,597400,EPI,USD,India,ASIA
2008-10-23T00:00:00.000000000,8.952515602111816,9.132877855709218,8.509808820989733,8.878731008283408,824700,EPI,USD,India,ASIA
2008-10-24T00:00:00.000000000,8.116289138793945,8.321245943125591,7.444031070777555,8.001513828751046,1274700,EPI,USD,India,ASIA
2008-10-27T00:00:00.000000000,7.812952995300293,8.231065054848472,7.7637638011464745,7.985116738534947,843000,EPI,USD,India,ASIA
2008-10-28T00:00:00.000000000,8.82954216003418,8.82954216003418,8.149084645808868,8.19827463764805,980900,EPI,USD,India,ASIA
2008-10-29T00:00:00.000000000,8.7229642868042,9.018101885218666,8.427825906541354,8.62458508733271,805500,EPI,USD,India,ASIA
2008-10-30T00:00:00.000000000,9.509997367858887,9.526393507944544,9.067290639670356,9.067290639670356,973200,EPI,USD,India,ASIA
2008-10-31T00:00:00.000000000,9.313238143920898,9.567384959049429,9.034497509772795,9.509997296408388,679900,EPI,USD,India,ASIA
2008-11-03T00:00:00.000000000,9.714957237243652,9.813336454049722,9.63297416564767,9.714957237243652,331700,EPI,USD,India,ASIA
2008-11-04T00:00:00.000000000,10.38720989227295,10.469192918743241,9.862520242928865,10.157658512743449,387600,EPI,USD,India,ASIA
2008-11-05T00:00:00.000000000,9.419815063476562,10.001892451434154,9.370625865535473,9.64116879975608,565700,EPI,USD,India,ASIA
2008-11-06T00:00:00.000000000,8.927916526794434,9.42801072739076,8.862330427760423,9.34602771267426,428500,EPI,USD,India,ASIA
2008-11-07T00:00:00.000000000,9.608373641967773,9.632968235566665,9.378821495551344,9.411614547632544,305800,EPI,USD,India,ASIA
2008-11-10T00:00:00.000000000,9.837925910949707,10.067477296621064,9.68215909470617,10.067477296621064,253800,EPI,USD,India,ASIA
2008-11-11T00:00:00.000000000,9.173869132995605,9.370628321881554,9.026300718641657,9.296843723780375,236300,EPI,USD,India,ASIA
2008-11-12T00:00:00.000000000,8.493410110473633,8.804944562300902,8.436022452611414,8.739358444216023,428500,EPI,USD,India,ASIA
2008-11-13T00:00:00.000000000,9.124676704406738,9.173865897895691,8.280254918930458,8.509806312857886,865700,EPI,USD,India,ASIA
2008-11-14T00:00:00.000000000,8.599987983703613,8.985307024406929,8.558996463314202,8.739358683918681,305700,EPI,USD,India,ASIA
2008-11-17T00:00:00.000000000,8.550799369812012,8.81314386729828,8.436023261237631,8.526203986786468,254600,EPI,USD,India,ASIA
2008-11-18T00:00:00.000000000,8.403228759765625,8.550797905250475,8.132685847608826,8.419625678974226,287200,EPI,USD,India,ASIA
2008-11-19T00:00:00.000000000,7.673582553863525,8.140884604338385,7.640789496097586,8.12448768453133,324500,EPI,USD,India,ASIA
2008-11-20T00:00:00.000000000,7.247272968292236,7.788358824702149,7.1652899310824125,7.739168846006618,487200,EPI,USD,India,ASIA
2008-11-21T00:00:00.000000000,8.255661964416504,8.255661964416504,7.575205260517042,8.132688162737658,669800,EPI,USD,India,ASIA
2008-11-24T00:00:00.000000000,8.599987983703613,8.747557144366207,8.198272803953467,8.288453523331595,465400,EPI,USD,India,ASIA
2008-11-25T00:00:00.000000000,8.165475845336914,8.28025189125684,7.927726078811805,8.28025189125684,788600,EPI,USD,India,ASIA
2008-11-26T00:00:00.000000000,8.468814849853516,8.681970107896328,8.239263454494868,8.337642623934288,612600,EPI,USD,India,ASIA
2008-11-28T00:00:00.000000000,8.362236976623535,8.411426950830784,8.1982716990129,8.1982716990129,300100,EPI,USD,India,ASIA
2008-12-01T00:00:00.000000000,7.63259220123291,8.058901973592812,7.591600681505483,8.058901973592812,296800,EPI,USD,India,ASIA
2008-12-02T00:00:00.000000000,8.198271751403809,8.280254781657094,7.894935790423642,8.099892584208737,388300,EPI,USD,India,ASIA
2008-12-03T00:00:00.000000000,8.26385498046875,8.329441069055974,7.919527624461899,7.935924537532629,274200,EPI,USD,India,ASIA
2008-12-04T00:00:00.000000000,8.26385498046875,8.509803203594766,8.165475847587913,8.28025189353948,321700,EPI,USD,India,ASIA
2008-12-05T00:00:00.000000000,8.468814849853516,8.599987075772741,7.9687205430744275,8.13268582547346,247000,EPI,USD,India,ASIA
2008-12-08T00:00:00.000000000,8.345841407775879,8.895125711539999,8.345841407775879,8.5262028344983,1286400,EPI,USD,India,ASIA
2008-12-09T00:00:00.000000000,8.567195892333984,8.79674733787933,8.386833651338486,8.386833651338486,413100,EPI,USD,India,ASIA
2008-12-10T00:00:00.000000000,9.13287353515625,9.14107121137699,8.903321400319637,9.009899009669208,287200,EPI,USD,India,ASIA
2008-12-11T00:00:00.000000000,9.026297569274902,9.337831995977687,8.65737548933807,9.09188368207042,550300,EPI,USD,India,ASIA
2008-12-12T00:00:00.000000000,9.469003677368164,9.493598272790955,9.108279295876146,9.190262323082901,388000,EPI,USD,India,ASIA
2008-12-15T00:00:00.000000000,9.346027374267578,9.526389531004432,9.231252096037899,9.509993397763596,195700,EPI,USD,India,ASIA
2008-12-16T00:00:00.000000000,9.977299690246582,9.993695831964322,9.550989059708485,9.977299690246582,520400,EPI,USD,India,ASIA
2008-12-17T00:00:00.000000000,9.682160377502441,9.788737234298505,9.313237481484487,9.444410501095431,272000,EPI,USD,India,ASIA
2008-12-18T00:00:00.000000000,9.788739204406738,9.936308392514094,9.632972336175479,9.772343062310568,258400,EPI,USD,India,ASIA
2008-12-19T00:00:00.000000000,9.772342681884766,10.075678726414866,9.723152693814432,9.969101070469424,517700,EPI,USD,India,ASIA
2008-12-22T00:00:00.000000000,9.607938766479492,9.682290954487174,9.426189061112138,9.682290954487174,194300,EPI,USD,India,ASIA
2008-12-23T00:00:00.000000000,9.103997230529785,9.3931436632862,9.062690372175213,9.302269205196376,311300,EPI,USD,India,ASIA
