date,close,high,low,open,volume,symbol,currency,country,region
2007-10-05T00:00:00.000000000,78.9000015258789,79.08000183105469,78.19000244140625,79.04000091552734,3024,BZ=F,USD,Europe,EU
2007-10-08T00:00:00.000000000,76.58000183105469,78.33999633789062,76.16000366210938,78.33999633789062,2623,BZ=F,USD,Europe,EU
2007-10-09T00:00:00.000000000,77.48999786376953,78.16000366210938,75.66999816894531,75.91999816894531,2981,BZ=F,USD,Europe,EU
2007-10-10T00:00:00.000000000,78.5999984741211,78.6500015258789,76.98999786376953,77.44000244140625,5814,BZ=F,USD,Europe,EU
2007-10-11T00:00:00.000000000,80.1500015258789,80.68000030517578,79.0999984741211,79.43000030517578,3076,BZ=F,USD,Europe,EU
2007-10-12T00:00:00.000000000,80.55000305175781,80.88999938964844,79.79000091552734,79.87000274658203,1864,BZ=F,USD,Europe,EU
2007-10-15T00:00:00.000000000,82.75,82.86000061035156,81.37000274658203,81.4000015258789,1211,BZ=F,USD,Europe,EU
2007-10-16T00:00:00.000000000,83.55000305175781,83.79000091552734,82.16999816894531,82.93000030517578,3747,BZ=F,USD,Europe,EU
2007-10-17T00:00:00.000000000,83.12999725341797,84.41000366210938,82.66999816894531,83.27999877929688,4623,BZ=F,USD,Europe,EU
2007-10-18T00:00:00.000000000,84.5999984741211,84.69999694824219,83.13999938964844,83.33999633789062,3256,BZ=F,USD,Europe,EU
2007-10-19T00:00:00.000000000,83.79000091552734,84.66000366210938,83.16999816894531,84.6500015258789,3570,BZ=F,USD,Europe,EU
2007-10-22T00:00:00.000000000,83.2699966430664,84.06999969482422,81.94999694824219,81.94999694824219,3145,BZ=F,USD,Europe,EU
2007-10-23T00:00:00.000000000,82.8499984741211,83.58000183105469,82.36000061035156,83.55999755859375,3005,BZ=F,USD,Europe,EU
2007-10-24T00:00:00.000000000,84.37000274658203,84.47000122070312,82.69999694824219,82.73999786376953,2766,BZ=F,USD,Europe,EU
2007-10-25T00:00:00.000000000,87.4800033569336,87.56999969482422,85.33000183105469,85.55999755859375,2467,BZ=F,USD,Europe,EU
2007-10-26T00:00:00.000000000,88.69000244140625,88.75,87.63999938964844,88.13999938964844,2952,BZ=F,USD,Europe,EU
2007-10-29T00:00:00.000000000,90.31999969482422,90.43000030517578,88.77999877929688,89.58999633789062,2303,BZ=F,USD,Europe,EU
2007-10-30T00:00:00.000000000,87.44000244140625,89.55000305175781,86.91000366210938,88.9800033569336,4041,BZ=F,USD,Europe,EU
2007-10-31T00:00:00.000000000,90.62999725341797,90.9000015258789,86.94000244140625,88.30999755859375,2093,BZ=F,USD,Europe,EU
2007-11-01T00:00:00.000000000,89.72000122070312,91.25,88.5999984741211,91.19999694824219,3831,BZ=F,USD,Europe,EU
2007-11-02T00:00:00.000000000,92.08000183105469,92.2300033569336,90.26000213623047,90.61000061035156,1781,BZ=F,USD,Europe,EU
2007-11-05T00:00:00.000000000,90.48999786376953,92.2699966430664,90.26000213623047,90.58000183105469,1992,BZ=F,USD,Europe,EU
2007-11-06T00:00:00.000000000,93.26000213623047,93.54000091552734,92.20999908447266,92.31999969482422,2594,BZ=F,USD,Europe,EU
2007-11-07T00:00:00.000000000,93.23999786376953,94.58999633789062,91.75,94.37999725341797,2778,BZ=F,USD,Europe,EU
2007-11-08T00:00:00.000000000,92.79000091552734,94.73999786376953,92.5199966430664,93.91999816894531,2421,BZ=F,USD,Europe,EU
2007-11-09T00:00:00.000000000,93.18000030517578,93.7699966430664,91.80999755859375,92.05000305175781,2177,BZ=F,USD,Europe,EU
2007-11-12T00:00:00.000000000,91.9800033569336,92.37999725341797,91.0,92.26000213623047,2000,BZ=F,USD,Europe,EU
2007-11-13T00:00:00.000000000,88.83000183105469,91.33999633789062,87.91000366210938,91.01000213623047,2488,BZ=F,USD,Europe,EU
2007-11-14T00:00:00.000000000,91.36000061035156,91.55000305175781,89.41999816894531,89.58000183105469,1082,BZ=F,USD,Europe,EU
2007-11-15T00:00:00.000000000,90.2300033569336,90.6500015258789,88.72000122070312,90.55999755859375,935,BZ=F,USD,Europe,EU
2007-11-16T00:00:00.000000000,91.62000274658203,91.94999694824219,90.88999938964844,90.93000030517578,1032,BZ=F,USD,Europe,EU
2007-11-19T00:00:00.000000000,92.27999877929688,92.5199966430664,91.0199966430664,92.31999969482422,986,BZ=F,USD,Europe,EU
2007-11-20T00:00:00.000000000,95.48999786376953,95.7300033569336,93.16000366210938,93.4800033569336,2063,BZ=F,USD,Europe,EU
2007-11-21T00:00:00.000000000,94.83999633789062,96.13999938964844,94.04000091552734,95.62999725341797,1649,BZ=F,USD,Europe,EU
2007-11-23T00:00:00.000000000,95.76000213623047,95.93000030517578,94.01000213623047,94.01000213623047,447,BZ=F,USD,Europe,EU
2007-11-26T00:00:00.000000000,95.31999969482422,96.12000274658203,94.29000091552734,95.97000122070312,1358,BZ=F,USD,Europe,EU
2007-11-27T00:00:00.000000000,92.5199966430664,93.86000061035156,92.43000030517578,93.86000061035156,2162,BZ=F,USD,Europe,EU
2007-11-28T00:00:00.000000000,89.80999755859375,93.37000274658203,89.66000366210938,92.95999908447266,2968,BZ=F,USD,Europe,EU
2007-11-29T00:00:00.000000000,90.22000122070312,91.93000030517578,89.75,91.72000122070312,2605,BZ=F,USD,Europe,EU
2007-11-30T00:00:00.000000000,88.26000213623047,90.1500015258789,87.91000366210938,88.70999908447266,1332,BZ=F,USD,Europe,EU
2007-12-03T00:00:00.000000000,89.80000305175781,90.02999877929688,87.05000305175781,87.6500015258789,1804,BZ=F,USD,Europe,EU
2007-12-04T00:00:00.000000000,89.52999877929688,90.3499984741211,88.98999786376953,90.0199966430664,1948,BZ=F,USD,Europe,EU
2007-12-05T00:00:00.000000000,88.48999786376953,91.22000122070312,88.37000274658203,91.0199966430664,1864,BZ=F,USD,Europe,EU
2007-12-06T00:00:00.000000000,90.18000030517578,90.62999725341797,87.05999755859375,87.5,2366,BZ=F,USD,Europe,EU
2007-12-07T00:00:00.000000000,88.63999938964844,90.41000366210938,87.55000305175781,89.97000122070312,1496,BZ=F,USD,Europe,EU
2007-12-10T00:00:00.000000000,88.04000091552734,89.83999633789062,87.5,88.20999908447266,1526,BZ=F,USD,Europe,EU
2007-12-11T00:00:00.000000000,89.98999786376953,90.36000061035156,88.19999694824219,88.51000213623047,1939,BZ=F,USD,Europe,EU
2007-12-12T00:00:00.000000000,94.0199966430664,94.44000244140625,90.38999938964844,90.38999938964844,1383,BZ=F,USD,Europe,EU
2007-12-13T00:00:00.000000000,92.12000274658203,94.33000183105469,92.01000213623047,94.04000091552734,1064,BZ=F,USD,Europe,EU
2007-12-14T00:00:00.000000000,91.69000244140625,93.30999755859375,91.12999725341797,92.30999755859375,2077,BZ=F,USD,Europe,EU
2007-12-17T00:00:00.000000000,91.29000091552734,92.33999633789062,90.1500015258789,91.80000305175781,1859,BZ=F,USD,Europe,EU
2007-12-18T00:00:00.000000000,90.12000274658203,92.87999725341797,89.36000061035156,91.58000183105469,1446,BZ=F,USD,Europe,EU
2007-12-19T00:00:00.000000000,91.4800033569336,92.27999877929688,89.79000091552734,90.69999694824219,1047,BZ=F,USD,Europe,EU
2007-12-20T00:00:00.000000000,90.87999725341797,92.23999786376953,90.70999908447266,92.23999786376953,1137,BZ=F,USD,Europe,EU
2007-12-21T00:00:00.000000000,92.45999908447266,92.91999816894531,90.70999908447266,90.76000213623047,885,BZ=F,USD,Europe,EU
2007-12-24T00:00:00.000000000,92.69999694824219,92.3499984741211,91.37999725341797,92.2699966430664,87,BZ=F,USD,Europe,EU
2007-12-26T00:00:00.000000000,93.94000244140625,95.04000091552734,92.83999633789062,93.08000183105469,1335,BZ=F,USD,Europe,EU
2007-12-27T00:00:00.000000000,94.77999877929688,95.86000061035156,93.56999969482422,94.11000061035156,1453,BZ=F,USD,Europe,EU
2007-12-28T00:00:00.000000000,93.87999725341797,95.8499984741211,93.8499984741211,95.19000244140625,1108,BZ=F,USD,Europe,EU
2007-12-31T00:00:00.000000000,93.8499984741211,95.26000213623047,93.27999877929688,93.9000015258789,1108,BZ=F,USD,Europe,EU
2008-01-02T00:00:00.000000000,97.83999633789062,98.0199966430664,94.19999694824219,94.30000305175781,1149,BZ=F,USD,Europe,EU
2008-01-03T00:00:00.000000000,97.5999984741211,98.47000122070312,97.06999969482422,97.5,1386,BZ=F,USD,Europe,EU
2008-01-04T00:00:00.000000000,96.79000091552734,97.88999938964844,96.20999908447266,97.73999786376953,1240,BZ=F,USD,Europe,EU
2008-01-07T00:00:00.000000000,94.38999938964844,97.45999908447266,93.7300033569336,96.81999969482422,1826,BZ=F,USD,Europe,EU
2008-01-08T00:00:00.000000000,95.54000091552734,96.66999816894531,94.51000213623047,95.44000244140625,1082,BZ=F,USD,Europe,EU
2008-01-09T00:00:00.000000000,94.37000274658203,96.70999908447266,94.12000274658203,95.63999938964844,1903,BZ=F,USD,Europe,EU
2008-01-10T00:00:00.000000000,92.22000122070312,94.83000183105469,92.16999816894531,94.23999786376953,2675,BZ=F,USD,Europe,EU
2008-01-11T00:00:00.000000000,91.06999969482422,92.55999755859375,90.8499984741211,91.68000030517578,1646,BZ=F,USD,Europe,EU
2008-01-14T00:00:00.000000000,92.91999816894531,93.0199966430664,91.19999694824219,91.19999694824219,1873,BZ=F,USD,Europe,EU
2008-01-15T00:00:00.000000000,90.9800033569336,93.0,90.36000061035156,92.95999908447266,1165,BZ=F,USD,Europe,EU
2008-01-16T00:00:00.000000000,89.5,90.47000122070312,88.31999969482422,89.94999694824219,918,BZ=F,USD,Europe,EU
2008-01-17T00:00:00.000000000,88.75,90.69000244140625,88.19999694824219,90.06999969482422,1170,BZ=F,USD,Europe,EU
2008-01-18T00:00:00.000000000,89.2300033569336,89.95999908447266,88.72000122070312,89.1500015258789,1170,BZ=F,USD,Europe,EU
2008-01-22T00:00:00.000000000,88.44999694824219,88.87000274658203,85.0999984741211,88.5999984741211,2072,BZ=F,USD,Europe,EU
2008-01-23T00:00:00.000000000,86.62000274658203,88.63999938964844,86.38999938964844,88.47000122070312,1197,BZ=F,USD,Europe,EU
2008-01-24T00:00:00.000000000,89.06999969482422,89.31999969482422,86.9000015258789,87.66000366210938,1392,BZ=F,USD,Europe,EU
2008-01-25T00:00:00.000000000,90.9000015258789,91.37000274658203,89.41000366210938,90.08999633789062,2660,BZ=F,USD,Europe,EU
2008-01-28T00:00:00.000000000,91.37999725341797,91.73999786376953,89.31999969482422,89.9000015258789,1328,BZ=F,USD,Europe,EU
2008-01-29T00:00:00.000000000,92.0,92.20999908447266,91.04000091552734,91.2699966430664,1358,BZ=F,USD,Europe,EU
2008-01-30T00:00:00.000000000,92.52999877929688,92.76000213623047,91.4800033569336,92.43000030517578,848,BZ=F,USD,Europe,EU
2008-01-31T00:00:00.000000000,92.20999908447266,92.80000305175781,90.19999694824219,91.44999694824219,1865,BZ=F,USD,Europe,EU
2008-02-01T00:00:00.000000000,89.44000244140625,92.44000244140625,88.9800033569336,91.41999816894531,2110,BZ=F,USD,Europe,EU
2008-02-04T00:00:00.000000000,90.4000015258789,91.11000061035156,88.66000366210938,89.01000213623047,1760,BZ=F,USD,Europe,EU
2008-02-05T00:00:00.000000000,88.81999969482422,89.7300033569336,88.08999633789062,89.48999786376953,1819,BZ=F,USD,Europe,EU
2008-02-06T00:00:00.000000000,87.77999877929688,89.56999969482422,87.55000305175781,88.51000213623047,1381,BZ=F,USD,Europe,EU
2008-02-07T00:00:00.000000000,88.51000213623047,88.75,86.8499984741211,87.5,3593,BZ=F,USD,Europe,EU
2008-02-08T00:00:00.000000000,91.94000244140625,92.30000305175781,89.11000061035156,89.6500015258789,2755,BZ=F,USD,Europe,EU
2008-02-11T00:00:00.000000000,93.52999877929688,94.51000213623047,91.11000061035156,92.04000091552734,1816,BZ=F,USD,Europe,EU
2008-02-12T00:00:00.000000000,92.86000061035156,94.12999725341797,92.22000122070312,92.56999969482422,1484,BZ=F,USD,Europe,EU
2008-02-13T00:00:00.000000000,93.31999969482422,93.9800033569336,92.4000015258789,93.52999877929688,708,BZ=F,USD,Europe,EU
2008-02-14T00:00:00.000000000,95.16000366210938,95.30999755859375,93.06999969482422,93.91000366210938,1054,BZ=F,USD,Europe,EU
2008-02-15T00:00:00.000000000,94.62999725341797,95.77999877929688,94.04000091552734,95.02999877929688,1054,BZ=F,USD,Europe,EU
2008-02-19T00:00:00.000000000,98.55999755859375,98.72000122070312,94.4800033569336,94.4800033569336,1837,BZ=F,USD,Europe,EU
2008-02-20T00:00:00.000000000,98.41999816894531,99.19999694824219,96.77999877929688,97.4800033569336,1361,BZ=F,USD,Europe,EU
2008-02-21T00:00:00.000000000,96.23999786376953,98.91999816894531,95.51000213623047,98.87999725341797,2049,BZ=F,USD,Europe,EU
2008-02-22T00:00:00.000000000,97.01000213623047,97.55000305175781,95.75,96.26000213623047,1117,BZ=F,USD,Europe,EU
2008-02-25T00:00:00.000000000,97.69000244140625,98.1500015258789,96.3499984741211,97.86000061035156,1547,BZ=F,USD,Europe,EU
2008-02-26T00:00:00.000000000,99.47000122070312,99.75,97.20999908447266,97.6500015258789,2272,BZ=F,USD,Europe,EU
2008-02-27T00:00:00.000000000,98.2699966430664,100.48999786376953,97.98999786376953,100.05999755859375,1629,BZ=F,USD,Europe,EU
2008-02-28T00:00:00.000000000,100.9000015258789,101.27999877929688,97.51000213623047,98.12999725341797,2029,BZ=F,USD,Europe,EU
2008-02-29T00:00:00.000000000,100.0999984741211,101.23999786376953,99.68000030517578,101.23999786376953,1601,BZ=F,USD,Europe,EU
2008-03-03T00:00:00.000000000,100.4800033569336,102.26000213623047,99.26000213623047,100.25,2539,BZ=F,USD,Europe,EU
2008-03-04T00:00:00.000000000,97.5199966430664,101.30999755859375,96.98999786376953,100.5999984741211,5074,BZ=F,USD,Europe,EU
2008-03-05T00:00:00.000000000,101.63999938964844,102.0199966430664,97.58000183105469,97.5999984741211,3129,BZ=F,USD,Europe,EU
2008-03-06T00:00:00.000000000,102.61000061035156,102.91999816894531,100.29000091552734,101.62000274658203,3977,BZ=F,USD,Europe,EU
2008-03-07T00:00:00.000000000,102.37999725341797,103.94000244140625,101.38999938964844,102.41999816894531,3166,BZ=F,USD,Europe,EU
2008-03-10T00:00:00.000000000,104.16000366210938,104.41999816894531,101.19999694824219,102.19000244140625,2395,BZ=F,USD,Europe,EU
2008-03-11T00:00:00.000000000,105.25,105.79000091552734,103.30999755859375,104.94999694824219,2684,BZ=F,USD,Europe,EU
2008-03-12T00:00:00.000000000,106.2699966430664,106.38999938964844,104.0199966430664,105.0999984741211,1607,BZ=F,USD,Europe,EU
2008-03-13T00:00:00.000000000,107.54000091552734,107.86000061035156,105.62999725341797,106.4000015258789,674,BZ=F,USD,Europe,EU
2008-03-14T00:00:00.000000000,106.19999694824219,106.9800033569336,105.08000183105469,106.16000366210938,768,BZ=F,USD,Europe,EU
2008-03-17T00:00:00.000000000,101.75,104.16999816894531,99.69000244140625,102.87000274658203,933,BZ=F,USD,Europe,EU
2008-03-18T00:00:00.000000000,105.55999755859375,106.11000061035156,101.76000213623047,102.08000183105469,1949,BZ=F,USD,Europe,EU
2008-03-19T00:00:00.000000000,100.72000122070312,104.25,100.18000030517578,103.94999694824219,2602,BZ=F,USD,Europe,EU
2008-03-20T00:00:00.000000000,100.37999725341797,100.79000091552734,97.9800033569336,99.93000030517578,1843,BZ=F,USD,Europe,EU
2008-03-24T00:00:00.000000000,99.86000061035156,101.20999908447266,99.05000305175781,99.62000274658203,615,BZ=F,USD,Europe,EU
2008-03-25T00:00:00.000000000,100.5999984741211,101.06999969482422,98.86000061035156,100.26000213623047,1484,BZ=F,USD,Europe,EU
2008-03-26T00:00:00.000000000,103.98999786376953,104.12000274658203,101.0199966430664,101.29000091552734,2573,BZ=F,USD,Europe,EU
2008-03-27T00:00:00.000000000,105.0,105.54000091552734,103.44000244140625,104.4000015258789,1559,BZ=F,USD,Europe,EU
2008-03-28T00:00:00.000000000,103.7699966430664,105.37000274658203,103.04000091552734,105.08999633789062,1039,BZ=F,USD,Europe,EU
2008-03-31T00:00:00.000000000,100.30000305175781,105.30999755859375,99.16000366210938,103.52999877929688,2274,BZ=F,USD,Europe,EU
2008-04-01T00:00:00.000000000,100.16999816894531,101.47000122070312,98.9800033569336,100.02999877929688,1611,BZ=F,USD,Europe,EU
2008-04-02T00:00:00.000000000,103.75,103.97000122070312,99.11000061035156,100.68000030517578,1605,BZ=F,USD,Europe,EU
2008-04-03T00:00:00.000000000,102.5199966430664,104.5,102.12999725341797,102.25,1190,BZ=F,USD,Europe,EU
2008-04-04T00:00:00.000000000,104.9000015258789,105.02999877929688,102.73999786376953,103.11000061035156,1108,BZ=F,USD,Europe,EU
2008-04-07T00:00:00.000000000,107.13999938964844,107.48999786376953,104.62999725341797,105.61000061035156,1121,BZ=F,USD,Europe,EU
2008-04-08T00:00:00.000000000,106.33999633789062,107.6500015258789,105.72000122070312,107.37999725341797,1189,BZ=F,USD,Europe,EU
2008-04-09T00:00:00.000000000,108.47000122070312,109.5199966430664,105.79000091552734,105.97000122070312,2562,BZ=F,USD,Europe,EU
2008-04-10T00:00:00.000000000,108.19999694824219,109.94999694824219,106.83999633789062,109.23999786376953,2029,BZ=F,USD,Europe,EU
2008-04-11T00:00:00.000000000,108.75,109.11000061035156,107.7300033569336,108.70999908447266,1574,BZ=F,USD,Europe,EU
2008-04-14T00:00:00.000000000,109.83999633789062,110.01000213623047,108.12999725341797,108.72000122070312,1079,BZ=F,USD,Europe,EU
2008-04-15T00:00:00.000000000,111.58000183105469,111.87000274658203,110.08999633789062,110.08999633789062,605,BZ=F,USD,Europe,EU
2008-04-16T00:00:00.000000000,112.66000366210938,112.83999633789062,110.12000274658203,111.61000061035156,1213,BZ=F,USD,Europe,EU
2008-04-17T00:00:00.000000000,112.43000030517578,113.20999908447266,111.80000305175781,112.87999725341797,1098,BZ=F,USD,Europe,EU
2008-04-18T00:00:00.000000000,113.91999816894531,114.16999816894531,110.66000366210938,111.87999725341797,936,BZ=F,USD,Europe,EU
2008-04-21T00:00:00.000000000,114.43000030517578,114.86000061035156,113.05999755859375,114.30000305175781,1016,BZ=F,USD,Europe,EU
2008-04-22T00:00:00.000000000,115.94999694824219,116.7300033569336,113.95999908447266,114.79000091552734,1396,BZ=F,USD,Europe,EU
2008-04-23T00:00:00.000000000,116.45999908447266,116.63999938964844,114.62999725341797,115.41999816894531,966,BZ=F,USD,Europe,EU
2008-04-24T00:00:00.000000000,114.33999633789062,116.80999755859375,112.69999694824219,115.69000244140625,2426,BZ=F,USD,Europe,EU
2008-04-25T00:00:00.000000000,116.33999633789062,117.58000183105469,112.5199966430664,113.63999938964844,1229,BZ=F,USD,Europe,EU
2008-04-28T00:00:00.000000000,116.73999786376953,117.47000122070312,116.06999969482422,116.9000015258789,630,BZ=F,USD,Europe,EU
2008-04-29T00:00:00.000000000,113.43000030517578,115.83999633789062,113.04000091552734,115.31999969482422,1545,BZ=F,USD,Europe,EU
2008-04-30T00:00:00.000000000,111.36000061035156,114.62999725341797,111.23999786376953,113.13999938964844,2069,BZ=F,USD,Europe,EU
2008-05-01T00:00:00.000000000,110.5,112.91999816894531,108.44999694824219,112.11000061035156,1253,BZ=F,USD,Europe,EU
2008-05-02T00:00:00.000000000,114.55999755859375,114.7699966430664,110.72000122070312,111.25,1433,BZ=F,USD,Europe,EU
2008-05-05T00:00:00.000000000,117.98999786376953,118.56999969482422,114.25,115.19999694824219,693,BZ=F,USD,Europe,EU
2008-05-06T00:00:00.000000000,120.30999755859375,121.0199966430664,117.72000122070312,118.38999938964844,1137,BZ=F,USD,Europe,EU
2008-05-07T00:00:00.000000000,122.31999969482422,122.7300033569336,119.3499984741211,120.61000061035156,1550,BZ=F,USD,Europe,EU
2008-05-08T00:00:00.000000000,122.83999633789062,123.80999755859375,120.93000030517578,122.06999969482422,854,BZ=F,USD,Europe,EU
2008-05-09T00:00:00.000000000,125.4000015258789,125.87000274658203,123.7699966430664,124.25,1383,BZ=F,USD,Europe,EU
2008-05-12T00:00:00.000000000,122.91000366210938,125.16999816894531,122.54000091552734,124.58999633789062,1327,BZ=F,USD,Europe,EU
2008-05-13T00:00:00.000000000,124.0999984741211,124.94000244140625,121.93000030517578,122.94999694824219,1721,BZ=F,USD,Europe,EU
2008-05-14T00:00:00.000000000,121.86000061035156,124.26000213623047,121.62000274658203,123.30000305175781,897,BZ=F,USD,Europe,EU
2008-05-15T00:00:00.000000000,122.62999725341797,125.52999877929688,120.12999725341797,123.62000274658203,296,BZ=F,USD,Europe,EU
2008-05-16T00:00:00.000000000,124.98999786376953,126.30999755859375,124.16000366210938,124.87000274658203,1345,BZ=F,USD,Europe,EU
2008-05-19T00:00:00.000000000,125.05999755859375,126.01000213623047,123.6500015258789,124.26000213623047,1030,BZ=F,USD,Europe,EU
2008-05-20T00:00:00.000000000,127.83999633789062,128.0500030517578,124.54000091552734,125.02999877929688,1055,BZ=F,USD,Europe,EU
2008-05-21T00:00:00.000000000,132.6999969482422,133.58999633789062,127.91999816894531,128.52000427246094,1442,BZ=F,USD,Europe,EU
2008-05-22T00:00:00.000000000,130.50999450683594,135.11000061035156,131.52000427246094,133.82000732421875,1953,BZ=F,USD,Europe,EU
